video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,ear_smooth
33,0,0.0,0.2727272727272727,0.2724459770254312,0.272586624876352,1,1,244,145,151,150,0.27352646362164784
33,1,0.03352942097026604,0.2746082435954701,0.27432500782722,0.27446662571134506,1,1,244,145,151,150,0.2765329954243807
33,2,0.06705884194053208,0.2727272727272727,0.27432500782722,0.27352614027724637,1,1,244,145,151,150,0.27368554058900896
33,3,0.10058826291079812,0.2857142857142857,0.28539089595087297,0.28555259083257933,1,1,244,145,151,150,0.27384531409900364
33,4,0.13411768388106415,0.2619047619047619,0.26268668059028194,0.26229572124752193,1,1,244,145,151,150,0.27365721701218393
33,5,0.1676471048513302,0.2724459770254312,0.27432500782722,0.2733854924263256,1,1,244,145,151,150,0.2738451200923628
33,6,0.20117652582159623,0.2727272727272727,0.27432500782722,0.27352614027724637,1,1,244,145,151,150,0.27143982998129623
33,7,0.23470594679186227,0.2727272727272727,0.27620403862900883,0.27446565567814074,1,1,244,145,151,150,0.27365778421705694
33,8,0.2682353677621283,0.2727272727272727,0.27432500782722,0.27352614027724637,1,1,244,145,151,150,0.27228761839727117
33,9,0.3017647887323944,0.2724459770254312,0.27432500782722,0.2733854924263256,1,1,244,145,151,150,0.27207158574690815
33,10,0.3352942097026604,0.2724459770254312,0.26062334962936257,0.2665346633273969,1,1,244,145,151,150,0.2716676500163663
33,11,0.36882363067292645,0.2724459770254312,0.2724459770254312,0.2724459770254312,1,1,244,145,151,150,0.2691812342241246
33,12,0.40235305164319246,0.2724459770254312,0.2724459770254312,0.2724459770254312,1,1,244,145,151,150,0.26563918242835405
33,13,0.4358824726134585,0.2497421456066453,0.2724459770254312,0.26109406131603824,1,1,244,145,151,150,0.2601601090145791
33,14,0.46941189358372454,0.2616083212883002,0.2497421456066453,0.2556752334474727,1,1,244,145,151,150,0.24201579692633982
33,15,0.5029413145539906,0.24045284589131674,0.23782574662572747,0.2391392962585221,1,1,244,145,151,150,0.22324088723553923
33,16,0.5364707355242566,0.18163065135028747,0.18181818181818182,0.18172441658423466,1,1,244,145,151,150,0.20056752951778614
33,17,0.5700001564945227,0.19047619047619047,0.16666666666666666,0.17857142857142855,1,1,244,145,151,150,0.1880500934178658
33,18,0.6035295774647887,0.1590909090909091,0.13636363636363635,0.1477272727272727,1,1,244,145,151,150,0.17981387072976157
33,19,0.6370589984350548,0.20454545454545456,0.18163065135028747,0.19308805294787101,1,1,244,145,151,150,0.18208659800248883
33,20,0.6705884194053208,0.21428571428571427,0.18163065135028747,0.19795818281800087,1,1,244,145,151,150,0.18596394885180328
33,21,0.7041178403755869,0.18163065135028747,0.20454545454545456,0.19308805294787101,1,1,244,145,151,150,0.1936259697940798
33,22,0.7376472613458529,0.21428571428571427,0.18163065135028747,0.19795818281800087,1,1,244,145,151,150,0.18648929179315066
33,23,0.7711766823161189,0.1956521739130435,0.17642258096426716,0.18603737743865534,1,1,244,145,151,150,0.17975960901438748
33,24,0.8047061032863849,0.1520302872837948,0.16277903860265558,0.1574046629432252,1,1,244,145,151,150,0.17452684533501095
33,25,0.838235524256651,0.1520302872837948,0.1765892505645752,0.164309768924185,1,1,244,145,151,150,0.17582320250286357
33,26,0.871764945226917,0.1520302872837948,0.18181818181818182,0.16692423455098832,1,1,244,145,151,150,0.18535389450924816
33,27,0.9052943661971831,0.2043344827690734,0.20454545454545456,0.204439968657264,1,1,244,145,151,150,0.20061112941471873
33,28,0.9388237871674491,0.23809523809523808,0.22928643684591832,0.2336908374705782,1,1,244,145,151,150,0.2134050920417463
33,29,0.9723532081377152,0.23809523809523808,0.22928643684591832,0.2336908374705782,1,1,244,145,151,150,0.22567616154341322
33,30,1.0058826291079812,0.22727272727272727,0.22928643684591832,0.2282795820593228,1,1,244,145,151,150,0.23476472650347363
33,31,1.0394120500782473,0.22727272727272727,0.22928643684591832,0.2282795820593228,1,1,244,145,151,150,0.23802655900935799
33,32,1.0729414710485132,0.2727272727272727,0.22703831418785933,0.24988279345756603,1,1,244,145,151,150,0.2457775869203286
33,33,1.1064708920187794,0.25,0.25,0.25,1,1,244,145,151,150,0.25463899548373436
33,34,1.1400003129890455,0.2724459770254312,0.2724459770254312,0.2724459770254312,1,1,244,145,151,150,0.2659588842758386
33,35,1.1735297339593114,0.2727272727272727,0.2724459770254312,0.272586624876352,1,1,244,145,151,150,0.2705277801297799
33,36,1.2070591549295775,0.2746082435954701,0.2951498084442171,0.2848790260198436,1,1,244,145,151,150,0.2727747219631717
33,37,1.2405885758998434,0.2727272727272727,0.2727272727272727,0.2727272727272727,1,1,244,145,151,150,0.2729907546135347
33,38,1.2741179968701095,0.2727272727272727,0.2497421456066453,0.261234709166959,1,1,244,145,151,150,0.27447735899241493
33,39,1.3076474178403756,0.2727272727272727,0.27432500782722,0.27352614027724637,1,1,244,145,151,150,0.2690016260444666
33,40,1.3411768388106415,0.2857142857142857,0.27432500782722,0.28001964677075286,1,1,244,145,151,150,0.2680018146311052
