video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,ear_smooth
11,0,0.0,0.33093086839615493,0.3235294117647059,0.3272301400804304,1,1,233,137,216,216,0.33668360308273315
11,1,0.03333333333333333,0.33093086839615493,0.3235294117647059,0.3272301400804304,1,1,233,137,216,216,0.3475740795189539
11,2,0.06666666666666667,0.3477115398550269,0.36346951831965046,0.3555905290873387,1,1,233,137,216,216,0.3509245668724395
11,3,0.1,0.39223227493008433,0.3682587427251479,0.3802455088276161,1,1,233,137,216,216,0.35687855734711704
11,4,0.13333333333333333,0.3757118561021756,0.35294117647058826,0.3643265162863819,1,1,209,137,216,216,0.36428605686389304
11,5,0.16666666666666666,0.34973360149384775,0.36426658341378876,0.35700009245381825,1,1,209,137,216,216,0.366170697476599
11,6,0.2,0.36489891169225674,0.36363636363636365,0.3642676376643102,1,1,209,137,216,216,0.36162586467893865
11,7,0.23333333333333334,0.3772388361580754,0.3527886281436622,0.3650137321508688,1,1,209,137,216,216,0.36126513051116965
11,8,0.26666666666666666,0.36225406153496587,0.3527886281436622,0.357521344839314,1,1,209,137,216,216,0.36263969786000483
11,9,0.3,0.36077910748128517,0.36426658341378876,0.362522845447537,1,1,209,137,216,216,0.3600206492148699
11,10,0.3333333333333333,0.3641094947596244,0.36363636363636365,0.363872929197994,1,1,209,137,216,216,0.36026935989926645
11,11,0.36666666666666664,0.3641094947596244,0.3382352941176471,0.35117239443863574,1,1,209,137,216,216,0.3611899535114972
11,12,0.4,0.3789617107734962,0.35355286037220673,0.3662572855728515,1,1,209,137,216,216,0.36117324006379087
11,13,0.43333333333333335,0.36077910748128517,0.36346951831965046,0.3621243129004678,1,1,209,137,216,216,0.3597706826193794
11,14,0.4666666666666667,0.36077910748128517,0.3640994489367251,0.3624392782090051,1,1,209,137,216,216,0.3619777508434171
11,15,0.5,0.36077910748128517,0.35294117647058826,0.35686014197593674,1,1,209,137,216,216,0.3600983221240342
11,16,0.5333333333333333,0.36077910748128517,0.36363636363636365,0.3622077355588244,1,1,209,137,216,216,0.35354023783532973
11,17,0.5666666666666667,0.36077910748128517,0.35294117647058826,0.35686014197593674,1,1,209,137,216,216,0.34962986310860594
11,18,0.6,0.3253344495805581,0.3333333333333333,0.3293338914569457,1,1,209,137,216,216,0.34264992540271955
11,19,0.6333333333333333,0.3622453973860664,0.3235294117647059,0.34288740457538613,1,1,209,137,216,216,0.33838159373885973
11,20,0.6666666666666666,0.3410296416266342,0.3028912652663754,0.3219604534465048,1,1,209,137,216,216,0.33945111245543724
11,21,0.7,0.3477115398550269,0.33402061462402344,0.34086607723952517,1,1,209,137,216,216,0.34251416287684444
11,22,0.7333333333333333,0.36077910748128517,0.36363636363636365,0.3622077355588244,1,1,209,137,216,216,0.3447031906313569
11,23,0.7666666666666667,0.3503959258752345,0.33890236125272866,0.3446491435639816,1,1,209,137,216,216,0.351491878859369
11,24,0.8,0.35849295692035854,0.3491721297755386,0.35383254334794856,1,1,209,137,216,216,0.3498138117134818
11,25,0.8333333333333334,0.362635659397592,0.3491721297755386,0.3559038945865653,1,1,209,137,216,216,0.3500067492339961
11,26,0.8666666666666667,0.33093086839615493,0.33402061462402344,0.3324757415100892,1,1,209,137,216,216,0.3489957526484051
11,27,0.9,0.3622453973860664,0.3640994489367251,0.36317242316139575,1,1,209,137,216,216,0.3491556395754287
11,28,0.9333333333333333,0.34585498793872005,0.3333333333333333,0.33959416063602665,1,1,209,137,216,216,0.34453577880543373
11,29,0.9666666666666667,0.36077910748128517,0.3484848484848485,0.35463197798306684,1,1,209,137,216,216,0.35067511513569505
11,30,1.0,0.3322758481398474,0.3333333333333333,0.33280459073659036,1,1,209,137,216,216,0.345692901041167
11,31,1.0333333333333334,0.3622453973860664,0.3640994489367251,0.36317242316139575,1,1,209,137,216,216,0.34706452173949626
11,32,1.0666666666666667,0.3425020907534874,0.33402061462402344,0.33826135268875546,1,1,209,137,216,216,0.34467309861627954
11,33,1.1,0.35400216700261755,0.33890236125272866,0.3464522641276731,1,1,209,137,216,216,0.34954203518791294
11,34,1.1333333333333333,0.34726062276295694,0.3380891019710096,0.3426748623669833,1,1,209,137,216,216,0.34642181715213594
11,35,1.1666666666666667,0.3659735921331823,0.34832495505633165,0.357149273594757,1,1,209,137,216,216,0.3481069606135418
11,36,1.2,0.3619622741720084,0.3331803917930129,0.34757133298251064,1,1,209,137,216,216,0.34554749658089606
11,37,1.2333333333333334,0.3600408066582366,0.3333333333333333,0.34668706999578497,1,1,209,137,216,216,0.34577641475993237
11,38,1.2666666666666666,0.34311340902910126,0.3241964788997875,0.3336549439644444,1,1,209,137,216,216,0.3456059943654283
11,39,1.3,0.3641094947596244,0.3235294117647059,0.3438194532621651,1,1,209,137,216,216,0.3426526459162443
11,40,1.3333333333333333,0.3641094947596244,0.3484848484848485,0.35629717162223645,1,1,209,137,216,216,0.34286393225668715
11,41,1.3666666666666667,0.3322758481398474,0.3333333333333333,0.33280459073659036,1,1,209,137,216,216,0.34361331166833575
