video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,ear_smooth
WIN_20260414_21_29_13_Pro,0,0.0,0.2698004163034483,0.3184400348593542,0.2941202255814013,1,1,244,178,151,150,0.30652156438974293
WIN_20260414_21_29_13_Pro,1,0.0334723779854621,0.30804303767764446,0.3517653932378514,0.32990421545774795,1,1,244,178,151,150,0.2999436113062106
WIN_20260414_21_29_13_Pro,2,0.0669447559709242,0.3004614164523804,0.2906190878077789,0.2955402521300796,1,1,244,178,151,150,0.30203716351844573
WIN_20260414_21_29_13_Pro,3,0.1004171339563863,0.2698004163034483,0.2906190878077789,0.2802097520556136,1,1,244,178,151,150,0.30517601905407565
WIN_20260414_21_29_13_Pro,4,0.1338895119418484,0.30797974188835114,0.3128430028464214,0.31041137236738625,1,1,244,178,151,150,0.301091941683005
WIN_20260414_21_29_13_Pro,5,0.1673618899273105,0.30678600367268055,0.3128430028464214,0.30981450325955096,1,1,244,178,151,150,0.304310235776569
WIN_20260414_21_29_13_Pro,6,0.2008342679127726,0.30797974188835114,0.31098791531643766,0.30948382860239443,1,1,244,178,151,150,0.30873281764762917
WIN_20260414_21_29_13_Pro,7,0.2343066458982347,0.30797974188835114,0.315283703307449,0.31163172259790006,1,1,244,178,151,150,0.30662999277802105
WIN_20260414_21_29_13_Pro,8,0.2677790238836968,0.28052511066176816,0.3241202121600601,0.30232266141091413,1,1,244,178,151,150,0.3027459252880995
WIN_20260414_21_29_13_Pro,9,0.3012514018691589,0.2684377532135955,0.3313567428250964,0.2998972480193459,1,1,244,178,151,150,0.29906425903859446
WIN_20260414_21_29_13_Pro,10,0.334723779854621,0.2698004163034483,0.31098791531643766,0.290394165809943,1,1,244,178,151,150,0.29877104295482326
WIN_20260414_21_29_13_Pro,11,0.3681961578400831,0.27116307939330114,0.31098791531643766,0.2910754973548694,1,1,244,178,151,150,0.2995233520243667
WIN_20260414_21_29_13_Pro,12,0.4016685358255452,0.28897454153299085,0.3313567428250964,0.31016564217904363,1,1,244,178,151,150,0.30497608141878907
WIN_20260414_21_29_13_Pro,13,0.4351409138110073,0.30118049820082543,0.31098791531643766,0.30608420675863157,1,1,244,161,151,151,0.3055850270640954
WIN_20260414_21_29_13_Pro,14,0.4686132917964694,0.32098845664958187,0.3333333333333333,0.3271608949914576,1,1,244,161,151,151,0.30926669331360046
WIN_20260414_21_29_13_Pro,15,0.5020856697819315,0.2684377532135955,0.3184400348593542,0.29343889403647483,1,1,244,161,151,151,0.30842175022647816
WIN_20260414_21_29_13_Pro,16,0.5355580477673936,0.30797974188835114,0.31098791531643766,0.30948382860239443,1,1,244,161,151,151,0.3113362163969203
