video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,ear_smooth
WIN_20260414_20_41_42_Pro,0,0.0,0.2705985391259053,0.2626687547434931,0.2666336469346992,1,1,245,148,125,125,0.2716143426605575
WIN_20260414_20_41_42_Pro,1,0.0339152466367713,0.2705985391259053,0.2826086956521739,0.2766036173890396,1,1,245,148,125,125,0.272746179068387
WIN_20260414_20_41_42_Pro,2,0.0678304932735426,0.2823419620984761,0.2608695652173913,0.2716057636579337,1,1,245,148,125,125,0.27779839253007194
WIN_20260414_20_41_42_Pro,3,0.10174573991031391,0.2914138113663596,0.2608695652173913,0.27614168829187546,1,1,245,148,125,125,0.27988477244037285
WIN_20260414_20_41_42_Pro,4,0.1356609865470852,0.2916666666666667,0.30434782608695654,0.29800724637681164,1,1,245,148,125,125,0.2799082518611156
WIN_20260414_20_41_42_Pro,5,0.1695762331838565,0.24978326688545105,0.30434782608695654,0.2770655464862038,1,1,245,148,125,125,0.2818136197087861
WIN_20260414_20_41_42_Pro,6,0.20349147982062782,0.2708333333333333,0.2826086956521739,0.2767210144927536,1,1,245,148,125,125,0.2776505652606952
WIN_20260414_20_41_42_Pro,7,0.2374067264573991,0.2705985391259053,0.2916666666666667,0.281132602896286,1,1,245,148,125,125,0.27454418176039785
WIN_20260414_20_41_42_Pro,8,0.2713219730941704,0.24978326688545105,0.2608695652173913,0.25532641605142115,1,1,245,148,125,125,0.27119273248503556
WIN_20260414_20_41_42_Pro,9,0.3052372197309417,0.2823419620984761,0.2826086956521739,0.282475328875325,1,1,245,148,125,125,0.2732493924629992
WIN_20260414_20_41_42_Pro,10,0.339152466367713,0.24978326688545105,0.2708333333333333,0.2603083001093922,1,1,245,148,125,125,0.2745175084050281
WIN_20260414_20_41_42_Pro,11,0.3730677130044843,0.2823419620984761,0.2916666666666667,0.2870043143825714,1,1,245,148,125,125,0.2756861580676931
WIN_20260414_20_41_42_Pro,12,0.40698295964125564,0.2705985391259053,0.30434782608695654,0.28747318260643095,1,1,245,148,125,125,0.2775244256259614
WIN_20260414_20_41_42_Pro,13,0.4408982062780269,0.25150599539615826,0.2708333333333333,0.26116966436474576,1,1,245,148,125,125,0.28168928618334016
WIN_20260414_20_41_42_Pro,14,0.4748134529147982,0.2916666666666667,0.2916666666666667,0.2916666666666667,1,1,245,148,125,125,0.27860403288233454
WIN_20260414_20_41_42_Pro,15,0.5087286995515695,0.2705985391259053,0.2916666666666667,0.281132602896286,1,1,245,148,125,125,0.27643011983885624
WIN_20260414_20_41_42_Pro,16,0.5426439461883408,0.2705985391259053,0.2725575566291809,0.27157804787754314,1,1,245,148,125,125,0.27967140568297283
WIN_20260414_20_41_42_Pro,17,0.5765591928251121,0.2705985391259053,0.2826086956521739,0.2766036173890396,1,1,245,148,125,125,0.27545778017482053
WIN_20260414_20_41_42_Pro,18,0.6104744394618834,0.2705985391259053,0.284153648044752,0.27737609358532866,1,1,245,148,125,125,0.2756283963951174
WIN_20260414_20_41_42_Pro,19,0.6443896860986548,0.2705985391259053,0.2705985391259053,0.2705985391259053,1,1,245,148,125,125,0.27678143987880693
WIN_20260414_20_41_42_Pro,20,0.678304932735426,0.2914138113663596,0.2725575566291809,0.28198568399777024,1,1,245,148,125,125,0.277955782176064
WIN_20260414_20_41_42_Pro,21,0.7122201793721973,0.2720778349398078,0.2826086956521739,0.27734326529599085,1,1,245,148,125,125,0.27372264756228365
WIN_20260414_20_41_42_Pro,22,0.7461354260089686,0.2823419620984761,0.2826086956521739,0.282475328875325,1,1,245,148,125,125,0.27277322959217504
WIN_20260414_20_41_42_Pro,23,0.7800506726457399,0.2624208410328536,0.25,0.25621042051642684,1,1,245,148,125,125,0.26961028900246864
WIN_20260414_20_41_42_Pro,24,0.8139659192825113,0.2708333333333333,0.2608695652173913,0.2658514492753623,1,1,245,148,125,125,0.2728085629652468
WIN_20260414_20_41_42_Pro,25,0.8478811659192825,0.2823419620984761,0.25,0.2661709810492381,1,1,245,148,125,125,0.2706367017183354
WIN_20260414_20_41_42_Pro,26,0.8817964125560538,0.3040605745675896,0.2826086956521739,0.2933346351098818,1,1,245,148,125,125,0.2726338138688126
WIN_20260414_20_41_42_Pro,27,0.9157116591928252,0.26062334962936257,0.2826086956521739,0.27161602264076823,1,1,245,148,125,125,0.2737867285418938
WIN_20260414_20_41_42_Pro,28,0.9496269058295964,0.24978326688545105,0.2826086956521739,0.2661959812688125,1,1,245,148,125,125,0.27484906350483007
WIN_20260414_20_41_42_Pro,29,0.9835421524663678,0.26062334962936257,0.2826086956521739,0.27161602264076823,1,1,245,148,125,125,0.27240865706211087
WIN_20260414_20_41_42_Pro,30,1.017457399103139,0.2823419620984761,0.26062334962936257,0.27148265586391934,1,1,245,148,125,125,0.27458051830902225
WIN_20260414_20_41_42_Pro,31,1.0513726457399104,0.2705985391259053,0.2916666666666667,0.281132602896286,1,1,245,148,125,125,0.28218216212071434
WIN_20260414_20_41_42_Pro,32,1.0852878923766816,0.2823419620984761,0.2826086956521739,0.282475328875325,1,1,245,148,125,125,0.2843540233676257
WIN_20260414_20_41_42_Pro,33,1.119203139013453,0.3040605745675896,0.30434782608695654,0.3042042003272731,1,1,245,148,125,125,0.28755212871612795
WIN_20260414_20_41_42_Pro,34,1.1531183856502243,0.2823419620984761,0.2826086956521739,0.282475328875325,1,1,245,148,125,125,0.2867974871026209
WIN_20260414_20_41_42_Pro,35,1.1870336322869954,0.2705985391259053,0.30434782608695654,0.28747318260643095,1,1,245,148,125,125,0.28652894190681305
WIN_20260414_20_41_42_Pro,36,1.2209488789237668,0.2838854563241673,0.2708333333333333,0.27735939482875027,1,1,245,148,125,125,0.2833306679440349
WIN_20260414_20_41_42_Pro,37,1.2548641255605382,0.2705985391259053,0.2916666666666667,0.281132602896286,1,1,245,148,125,125,0.28112671899628394
WIN_20260414_20_41_42_Pro,38,1.2887793721973095,0.2720778349398078,0.30434782608695654,0.2882128305133822,1,1,245,148,125,125,0.28230106129354104
WIN_20260414_20_41_42_Pro,39,1.3226946188340807,0.2720778349398078,0.2708333333333333,0.27145558413657056,1,1,245,148,125,125,0.28332424810285606
WIN_20260414_20_41_42_Pro,40,1.356609865470852,0.2823419620984761,0.30434782608695654,0.29334489409271636,1,1,245,148,125,125,0.28142093205175245
WIN_20260414_20_41_42_Pro,41,1.3905251121076234,0.2823419620984761,0.2826086956521739,0.282475328875325,1,1,245,148,125,125,0.28247401812298906
WIN_20260414_20_41_42_Pro,42,1.4244403587443946,0.26062334962936257,0.2826086956521739,0.27161602264076823,1,1,245,148,125,125,0.2870316292545673
WIN_20260414_20_41_42_Pro,43,1.458355605381166,0.2826086956521739,0.30434782608695654,0.2934782608695652,1,1,245,148,125,125,0.2861597117779583
WIN_20260414_20_41_42_Pro,44,1.4922708520179373,0.2841394535019672,0.30434782608695654,0.2942436397944619,1,1,245,148,125,125,0.2827868348784201
WIN_20260414_20_41_42_Pro,45,1.5261860986547084,0.2720778349398078,0.30589277847953467,0.28898530670967126,1,1,245,148,125,125,0.2871592825241795
WIN_20260414_20_41_42_Pro,46,1.5601013452914798,0.26062334962936257,0.2705985391259053,0.26561094437763394,1,1,245,148,125,125,0.2859582668715527
WIN_20260414_20_41_42_Pro,47,1.5940165919282512,0.2826086956521739,0.30434782608695654,0.2934782608695652,1,1,245,148,125,125,0.2816106105968572
WIN_20260414_20_41_42_Pro,48,1.6279318385650225,0.2705985391259053,0.30434782608695654,0.28747318260643095,1,1,245,148,125,125,0.2814561153575994
WIN_20260414_20_41_42_Pro,49,1.6618470852017937,0.2823419620984761,0.2626687547434931,0.2725053584209846,1,1,245,148,125,125,0.2867899038667655
WIN_20260414_20_41_42_Pro,50,1.695762331838565,0.2720778349398078,0.30434782608695654,0.2882128305133822,1,1,245,148,125,125,0.28347051893261777
WIN_20260414_20_41_42_Pro,51,1.7296775784753364,0.29289310718026207,0.2916666666666667,0.2922798869234644,1,1,245,148,125,125,0.2801190696572554
WIN_20260414_20_41_42_Pro,52,1.7635928251121076,0.29289310718026207,0.2608695652173913,0.2768813361988267,1,1,245,148,125,125,0.2787648084073882
WIN_20260414_20_41_42_Pro,53,1.797508071748879,0.2705985391259053,0.2708333333333333,0.2707159362296193,1,1,245,148,125,125,0.2765908953639099
WIN_20260414_20_41_42_Pro,54,1.8314233183856503,0.2705985391259053,0.2608695652173913,0.2657340521716483,1,1,245,148,125,125,0.26702628814602297
WIN_20260414_20_41_42_Pro,55,1.8653385650224215,0.2720778349398078,0.2826086956521739,0.27734326529599085,1,1,245,148,125,125,0.2691446574275439
