video_id,frame_id,timestamp_sec,ear_avg,ear_smooth,det_ok
33,0,0.0,0.272586624876352,0.27352646362164784,1
33,1,0.03352942097026604,0.27446662571134506,0.2765329954243807,1
33,2,0.06705884194053208,0.27352614027724637,0.27368554058900896,1
33,3,0.10058826291079812,0.28555259083257933,0.27384531409900364,1
33,4,0.13411768388106415,0.26229572124752193,0.27365721701218393,1
33,5,0.1676471048513302,0.2733854924263256,0.2738451200923628,1
33,6,0.20117652582159623,0.27352614027724637,0.27143982998129623,1
33,7,0.23470594679186227,0.27446565567814074,0.27365778421705694,1
33,8,0.2682353677621283,0.27352614027724637,0.27228761839727117,1
33,9,0.3017647887323944,0.2733854924263256,0.27207158574690815,1
33,10,0.3352942097026604,0.2665346633273969,0.2716676500163663,1
33,11,0.36882363067292645,0.2724459770254312,0.2691812342241246,1
33,12,0.40235305164319246,0.2724459770254312,0.26563918242835405,1
33,13,0.4358824726134585,0.26109406131603824,0.2601601090145791,1
33,14,0.46941189358372454,0.2556752334474727,0.24201579692633982,1
33,15,0.5029413145539906,0.2391392962585221,0.22324088723553923,1
33,16,0.5364707355242566,0.18172441658423466,0.20056752951778614,1
33,17,0.5700001564945227,0.17857142857142855,0.1880500934178658,1
33,18,0.6035295774647887,0.1477272727272727,0.17981387072976157,1
33,19,0.6370589984350548,0.19308805294787101,0.18208659800248883,1
33,20,0.6705884194053208,0.19795818281800087,0.18596394885180328,1
33,21,0.7041178403755869,0.19308805294787101,0.1936259697940798,1
33,22,0.7376472613458529,0.19795818281800087,0.18648929179315066,1
33,23,0.7711766823161189,0.18603737743865534,0.17975960901438748,1
33,24,0.8047061032863849,0.1574046629432252,0.17452684533501095,1
33,25,0.838235524256651,0.164309768924185,0.17582320250286357,1
33,26,0.871764945226917,0.16692423455098832,0.18535389450924816,1
33,27,0.9052943661971831,0.204439968657264,0.20061112941471873,1
33,28,0.9388237871674491,0.2336908374705782,0.2134050920417463,1
33,29,0.9723532081377152,0.2336908374705782,0.22567616154341322,1
33,30,1.0058826291079812,0.2282795820593228,0.23476472650347363,1
33,31,1.0394120500782473,0.2282795820593228,0.23802655900935799,1
33,32,1.0729414710485132,0.24988279345756603,0.2457775869203286,1
33,33,1.1064708920187794,0.25,0.25463899548373436,1
33,34,1.1400003129890455,0.2724459770254312,0.2659588842758386,1
33,35,1.1735297339593114,0.272586624876352,0.2705277801297799,1
33,36,1.2070591549295775,0.2848790260198436,0.2727747219631717,1
33,37,1.2405885758998434,0.2727272727272727,0.2729907546135347,1
33,38,1.2741179968701095,0.261234709166959,0.27447735899241493,1
33,39,1.3076474178403756,0.27352614027724637,0.2690016260444666,1
33,40,1.3411768388106415,0.28001964677075286,0.2680018146311052,1
33,41,1.3747062597809077,0.257500361280102,0.27175880215186393,1
33,42,1.4082356807511738,0.2677282156604655,0.26725494505373376,1
