video_id,frame_id,timestamp_sec,ear_avg,ear_smooth,det_ok
22,0,0.0,0.26674793401640273,0.2669204892240249,1
22,1,0.03333333333333333,0.26674793401640273,0.26595051346719534,1
22,2,0.06666666666666667,0.26726559963926927,0.2702602706335995,1
22,3,0.1,0.26304058619670656,0.2727735685251872,1
22,4,0.13333333333333333,0.287499299299216,0.28031319917708364,1
22,5,0.16666666666666666,0.2793144234743412,0.2856399716267025,1
22,6,0.2,0.3044460872758852,0.2843352740931529,1
22,7,0.23333333333333334,0.29389946188736343,0.2803575087969128,1
22,8,0.26666666666666666,0.2565170985289586,0.27983176416582584,1
22,9,0.3,0.26761047281801564,0.2732593675367214,1
22,10,0.3333333333333333,0.2766857003189064,0.26813296134791487,1
22,11,0.36666666666666664,0.27158410413036316,0.27052745989770777,1
22,12,0.4,0.2682674309433305,0.27065885152277075,1
22,13,0.43333333333333335,0.2684895912779232,0.27020136830648117,1
22,14,0.4666666666666667,0.2682674309433305,0.26943450054450135,1
22,15,0.5,0.2743982842374586,0.2661621249047222,1
22,16,0.5333333333333333,0.267749765320464,0.2661176928378036,1
22,17,0.5666666666666667,0.25190555274443455,0.26603446523773877,1
22,18,0.6,0.2682674309433305,0.2667441517436976,1
22,19,0.6333333333333333,0.26785129294300625,0.26744548308563687,1
22,20,0.6666666666666666,0.27794671676725247,0.2658663127499087,1
22,21,0.7,0.27125642203016037,0.2593003008888289,1
22,22,0.7333333333333333,0.2440097010657939,0.26164430194648786,1
22,23,0.7666666666666667,0.23543737163793127,0.25530477413011277,1
22,24,0.8,0.27957129823130134,0.2545469630560312,1
22,25,0.8333333333333334,0.2462490776853772,0.2571717588810819,1
22,26,0.8666666666666667,0.26746736665975235,0.2625461507048642,1
22,27,0.9,0.25713368019104743,0.2595275661731885,1
22,28,0.9333333333333333,0.2623093307568428,0.2636963120751429,1
22,29,0.9666666666666667,0.26447837557292253,0.26375279180728517,1
22,30,1.0,0.26709280719514916,0.26833026948539046,1
22,31,1.0333333333333334,0.267749765320464,0.2670182979670286,1
22,32,1.0666666666666667,0.28002106858157394,0.2668179331851811,1
22,33,1.1,0.25574947316503327,0.2665343786065913,1
22,34,1.1333333333333333,0.263476551663685,0.26208707176974033,1
22,35,1.1666666666666667,0.26567503430219996,0.25615746101203013,1
22,36,1.2,0.24551323113620943,0.25663635182097455,1
22,37,1.2333333333333334,0.25037301479302293,0.25304368771547947,1
22,38,1.2666666666666666,0.25814392720975543,0.2503611460384132,1
22,39,1.3,0.24551323113620943,0.2504307468176405,1
22,40,1.3333333333333333,0.2522623259168687,0.22854020363565683,1
22,41,1.3666666666666667,0.24586123503234592,0.21557101837401996,1
22,42,1.4,0.14092029888310478,0.20020310763780644,1
22,43,1.4333333333333333,0.193298000901571,0.1804062472802004,1
22,44,1.4666666666666666,0.16867367745514172,0.17287312034624847,1
22,45,1.5,0.15327802412883867,0.1876728564086956,1
22,46,1.5333333333333334,0.2081956003625861,0.1986037903071845,1
22,47,1.5666666666666667,0.21491897919534053,0.21586545387093858,1
22,48,1.6,0.24795267039401542,0.237905109318656,1
22,49,1.6333333333333333,0.2549819952739121,0.24714800061397285,1
22,50,1.6666666666666667,0.2634763013674257,0.25135680370608615,1
22,51,1.7,0.25441005683917034,0.25199733022859716,1
22,52,1.7333333333333334,0.23596299465590692,0.24638645877648563,1
22,53,1.7666666666666666,0.2511553030065707,0.24203192362897288,1
22,54,1.8,0.22692763801335447,0.24404558737572332,1
22,55,1.8333333333333333,0.24170362562986203,0.25091390714316686,1
22,56,1.8666666666666667,0.26447837557292253,0.24851248274380439,1
22,57,1.9,0.2703045934931248,0.2559224228351683,1
22,58,1.9333333333333333,0.23914818100975804,0.25589403807477223,1
22,59,1.9666666666666666,0.2639773384701741,0.25170321186503875,1
22,60,2.0,0.24156170182788173,0.24878345652050982,1
22,61,2.033333333333333,0.24352424452425497,0.248818743460548,1
22,62,2.066666666666667,0.2557058167704803,0.2497710082763907,1
22,63,2.1,0.23932461570994878,0.2553125203602927,1
22,64,2.1333333333333333,0.2687386625493877,0.26064230264822363,1
22,65,2.1666666666666665,0.2692692622473918,0.2633549917436059,1
22,66,2.2,0.27017315596390956,0.2681222808364488,1
22,67,2.2333333333333334,0.2692692622473918,0.26686611663522053,1
22,68,2.2666666666666666,0.26316106117416305,0.2601598387334332,1
22,69,2.3,0.26245784154324636,0.25645763489218937,1
22,70,2.3333333333333335,0.23573787273845515,0.2530129001962224,1
22,71,2.3666666666666667,0.2516621367576905,0.2540341741500559,1
22,72,2.4,0.252045588767557,0.25449752048334745,1
22,73,2.433333333333333,0.2682674309433305,0.26191541656241835,1
22,74,2.466666666666667,0.26477457320970416,0.26312477432153847,1
22,75,2.5,0.27282735313380946,0.26103699521003587,1
22,76,2.533333333333333,0.2577089255532913,0.2533165085734181,1
22,77,2.566666666666667,0.24160669321004424,0.2531570616255121,1
22,78,2.6,0.2296649977602414,0.25150788117905043,1
22,79,2.6333333333333333,0.2639773384701741,0.2513372128011005,1
22,80,2.6666666666666665,0.26458145090150115,0.2506370819486484,1
22,81,2.7,0.25685558366354144,0.2559041734162184,1
22,82,2.7333333333333334,0.23810603894778387,0.2559749917087587,1
22,83,2.7666666666666666,0.25600045509809144,0.25623147571218674,1
22,84,2.8,0.2643314299328757,0.25784992865475764,1
22,85,2.8333333333333335,0.26586387091864094,0.2614288118848192,1
22,86,2.8666666666666667,0.2649478483763964,0.2598923400600238,1
22,87,2.9,0.25600045509809144,0.26022562857341874,1
