video_id,frame_id,timestamp_sec,ear_avg,ear_smooth,det_ok
WIN_20260414_20_31_10_Pro,0,0.0,0.404029075633717,0.4077364905776362,1
WIN_20260414_20_31_10_Pro,1,0.03360393232738912,0.4099083801807029,0.40916513964180745,1
WIN_20260414_20_31_10_Pro,2,0.06720786465477824,0.40927201591848883,0.4063922945503057,1
WIN_20260414_20_31_10_Pro,3,0.10081179698216736,0.4134510868343212,0.40458108589069325,1
WIN_20260414_20_31_10_Pro,4,0.13441572930955648,0.39530091418429836,0.4000886160222514,1
WIN_20260414_20_31_10_Pro,5,0.1680196616369456,0.3949730323356552,0.3962282297939761,1
WIN_20260414_20_31_10_Pro,6,0.2016235939643347,0.3874460308384934,0.39599262713743,1
WIN_20260414_20_31_10_Pro,7,0.23522752629172383,0.38997008477711226,0.3970919130366047,1
WIN_20260414_20_31_10_Pro,8,0.26883145861911295,0.41227307355159093,0.4000789826056142,1
WIN_20260414_20_31_10_Pro,9,0.30243539094650207,0.4007973436801715,0.4052547304771762,1
WIN_20260414_20_31_10_Pro,10,0.3360393232738912,0.4099083801807029,0.4076570578275434,1
WIN_20260414_20_31_10_Pro,11,0.3696432556012803,0.41332477019630354,0.40607616936082974,1
WIN_20260414_20_31_10_Pro,12,0.4032471879286694,0.40198172152894807,0.40669439208286595,1
WIN_20260414_20_31_10_Pro,13,0.43685112025605854,0.4043686312180227,0.40488896718339307,1
WIN_20260414_20_31_10_Pro,14,0.47045505258344766,0.4038884572903525,0.4012996635470133,1
WIN_20260414_20_31_10_Pro,15,0.5040589849108368,0.40088125568333866,0.403384387170146,1
WIN_20260414_20_31_10_Pro,16,0.5376629172382259,0.39537825201440424,0.40140308515999135,1
WIN_20260414_20_31_10_Pro,17,0.571266849565615,0.4124053396446122,0.3994344931855862,1
WIN_20260414_20_31_10_Pro,18,0.6048707818930041,0.39446212116724905,0.3966660187088247,1
WIN_20260414_20_31_10_Pro,19,0.6384747142203933,0.394045497418327,0.3950795744736425,1
WIN_20260414_20_31_10_Pro,20,0.6720786465477824,0.38703888329953107,0.39160656514720193,1
WIN_20260414_20_31_10_Pro,21,0.7056825788751715,0.3874460308384934,0.3915769855049227,1
WIN_20260414_20_31_10_Pro,22,0.7392865112025606,0.3950402930124093,0.39317726744749837,1
WIN_20260414_20_31_10_Pro,23,0.7728904435299497,0.3943142229558529,0.3947557205514384,1
WIN_20260414_20_31_10_Pro,24,0.8064943758573389,0.4020469071312053,0.3960463296564639,1
WIN_20260414_20_31_10_Pro,25,0.840098308184728,0.39493114881923136,0.3956500322919584,1
WIN_20260414_20_31_10_Pro,26,0.8737022405121171,0.39389907636362076,0.3924905344143705,1
WIN_20260414_20_31_10_Pro,27,0.9073061728395062,0.39305880618988154,0.38778072371149386,1
WIN_20260414_20_31_10_Pro,28,0.9409101051668953,0.3785167335679137,0.38468916135541276,1
WIN_20260414_20_31_10_Pro,29,0.9745140374942844,0.3784978536168219,0.3837420113447396,1
WIN_20260414_20_31_10_Pro,30,1.0081179698216736,0.3794733370388257,0.3857117615280713,1
WIN_20260414_20_31_10_Pro,31,1.0417219021490627,0.3891633263102553,0.3867119492364397,1
WIN_20260414_20_31_10_Pro,32,1.0753258344764518,0.4029075571065399,0.3901849286859901,1
WIN_20260414_20_31_10_Pro,33,1.108929766803841,0.3835176721097556,0.39211549195643186,1
