video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,is_closed_manual,manual_source
WIN_20260414_20_31_10_Pro,0,0.0,0.3890903846477742,0.4189677666196598,0.404029075633717,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,1,0.0336039323273891,0.4011788238542761,0.4186379365071296,0.4099083801807029,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,2,0.0672078646547782,0.3854558777552808,0.4330881540816967,0.4092720159184888,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,3,0.1008117969821673,0.4061021453546721,0.4208000283139702,0.4134510868343212,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,4,0.1344157293095564,0.3874292602121718,0.4031725681564249,0.3953009141842983,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,5,0.1680196616369456,0.3834824952983898,0.4064635693729206,0.3949730323356552,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,6,0.2016235939643347,0.3737019443509727,0.401190117326014,0.3874460308384934,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,7,0.2352275262917238,0.3753154612846867,0.4046247082695378,0.3899700847771122,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,8,0.2688314586191129,0.4022304883892866,0.4223156587138952,0.4122730735515909,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,9,0.302435390946502,0.3989595702789698,0.4026351170813732,0.4007973436801715,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,10,0.3360393232738912,0.4011788238542761,0.4186379365071296,0.4099083801807029,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,11,0.3696432556012803,0.4043338816787118,0.4223156587138952,0.4133247701963035,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,12,0.4032471879286694,0.4013283259765229,0.4026351170813732,0.401981721528948,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,13,0.4368511202560585,0.4061021453546721,0.4026351170813732,0.4043686312180227,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,14,0.4704550525834476,0.4031522063111671,0.4046247082695378,0.4038884572903525,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,15,0.5040589849108368,0.3874292602121718,0.4143332511545054,0.4008812556833386,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,16,0.5376629172382259,0.3717887374091487,0.4189677666196598,0.3953782520144042,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,17,0.571266849565615,0.4043338816787118,0.4204767976105125,0.4124053396446122,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,18,0.6048707818930041,0.3717887374091487,0.4171355049253493,0.394462121167249,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,19,0.6384747142203933,0.3854558777552808,0.4026351170813732,0.394045497418327,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,20,0.6720786465477824,0.3854558777552808,0.3886218888437813,0.387038883299531,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,21,0.7056825788751715,0.3737019443509727,0.401190117326014,0.3874460308384934,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,22,0.7392865112025606,0.3854558777552808,0.4046247082695378,0.3950402930124093,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,23,0.7728904435299497,0.3854558777552808,0.4031725681564249,0.3943142229558529,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,24,0.8064943758573389,0.3854558777552808,0.4186379365071296,0.4020469071312053,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,25,0.840098308184728,0.3872271805570895,0.4026351170813732,0.3949311488192313,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,26,0.8737022405121171,0.3851630356458683,0.4026351170813732,0.3938990763636207,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,27,0.9073061728395062,0.3834824952983898,0.4026351170813732,0.3930588061898815,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,28,0.9409101051668952,0.3717887374091487,0.3852447297266786,0.3785167335679137,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,29,0.9745140374942844,0.3697685266765543,0.3872271805570895,0.3784978536168219,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,30,1.0081179698216736,0.3737019443509727,0.3852447297266786,0.3794733370388257,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,31,1.041721902149063,0.3737019443509727,0.4046247082695378,0.3891633263102553,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,32,1.0753258344764518,0.3871771777059501,0.4186379365071296,0.4029075571065399,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,33,1.108929766803841,0.3655856116691516,0.4014497325503597,0.3835176721097556,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,34,1.14253369913123,0.3890903846477742,0.4026351170813732,0.3958627508645737,1,1,293,154,181,180,0,
WIN_20260414_20_31_10_Pro,35,1.1761376314586192,0.3717887374091487,0.4064635693729206,0.3891261533910347,1,1,293,154,181,180,0,
