video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,is_closed_manual,manual_source
WIN_20260414_20_41_42_Pro,0,0.0,0.2705985391259053,0.2626687547434931,0.2666336469346992,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,1,0.0339152466367713,0.2705985391259053,0.2826086956521739,0.2766036173890396,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,2,0.0678304932735426,0.2823419620984761,0.2608695652173913,0.2716057636579337,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,3,0.1017457399103139,0.2914138113663596,0.2608695652173913,0.2761416882918754,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,4,0.1356609865470852,0.2916666666666667,0.3043478260869565,0.2980072463768116,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,5,0.1695762331838565,0.249783266885451,0.3043478260869565,0.2770655464862038,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,6,0.2034914798206278,0.2708333333333333,0.2826086956521739,0.2767210144927536,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,7,0.2374067264573991,0.2705985391259053,0.2916666666666667,0.281132602896286,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,8,0.2713219730941704,0.249783266885451,0.2608695652173913,0.2553264160514211,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,9,0.3052372197309417,0.2823419620984761,0.2826086956521739,0.282475328875325,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,10,0.339152466367713,0.249783266885451,0.2708333333333333,0.2603083001093922,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,11,0.3730677130044843,0.2823419620984761,0.2916666666666667,0.2870043143825714,1,1,245,148,125,125,0,
WIN_20260414_20_41_42_Pro,12,0.4069829596412556,0.2705985391259053,0.3043478260869565,0.2874731826064309,1,1,245,148,125,125,0,
