video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,is_closed_manual,manual_source
33,0,0.0,0.2727272727272727,0.2724459770254312,0.272586624876352,1,1,244,145,151,150,0,
33,1,0.033529420970266,0.2746082435954701,0.27432500782722,0.274466625711345,1,1,244,145,151,150,0,
33,2,0.067058841940532,0.2727272727272727,0.27432500782722,0.2735261402772463,1,1,244,145,151,150,0,
33,3,0.1005882629107981,0.2857142857142857,0.2853908959508729,0.2855525908325793,1,1,244,145,151,150,0,
33,4,0.1341176838810641,0.2619047619047619,0.2626866805902819,0.2622957212475219,1,1,244,145,151,150,0,
33,5,0.1676471048513302,0.2724459770254312,0.27432500782722,0.2733854924263256,1,1,244,145,151,150,0,
33,6,0.2011765258215962,0.2727272727272727,0.27432500782722,0.2735261402772463,1,1,244,145,151,150,0,
33,7,0.2347059467918622,0.2727272727272727,0.2762040386290088,0.2744656556781407,1,1,244,145,151,150,0,
33,8,0.2682353677621283,0.2727272727272727,0.27432500782722,0.2735261402772463,1,1,244,145,151,150,0,
33,9,0.3017647887323944,0.2724459770254312,0.27432500782722,0.2733854924263256,1,1,244,145,151,150,0,
33,10,0.3352942097026604,0.2724459770254312,0.2606233496293625,0.2665346633273969,1,1,244,145,151,150,0,
33,11,0.3688236306729264,0.2724459770254312,0.2724459770254312,0.2724459770254312,1,1,244,145,151,150,0,
33,12,0.4023530516431924,0.2724459770254312,0.2724459770254312,0.2724459770254312,1,1,244,145,151,150,0,
33,13,0.4358824726134585,0.2497421456066453,0.2724459770254312,0.2610940613160382,1,1,244,145,151,150,0,
33,14,0.4694118935837245,0.2616083212883002,0.2497421456066453,0.2556752334474727,1,1,244,145,151,150,0,
33,15,0.5029413145539906,0.2404528458913167,0.2378257466257274,0.2391392962585221,1,1,244,145,151,150,0,
33,16,0.5364707355242566,0.1816306513502874,0.1818181818181818,0.1817244165842346,1,1,244,145,151,150,0,
33,17,0.5700001564945227,0.1904761904761904,0.1666666666666666,0.1785714285714285,1,1,244,145,151,150,0,
