video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,is_closed_manual,manual_source
WIN_20260414_21_29_13_Pro,0,0.0,0.2698004163034483,0.3184400348593542,0.2941202255814013,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,1,0.0334723779854621,0.3080430376776444,0.3517653932378514,0.3299042154577479,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,2,0.0669447559709242,0.3004614164523804,0.2906190878077789,0.2955402521300796,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,3,0.1004171339563863,0.2698004163034483,0.2906190878077789,0.2802097520556136,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,4,0.1338895119418484,0.3079797418883511,0.3128430028464214,0.3104113723673862,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,5,0.1673618899273105,0.3067860036726805,0.3128430028464214,0.3098145032595509,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,6,0.2008342679127726,0.3079797418883511,0.3109879153164376,0.3094838286023944,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,7,0.2343066458982347,0.3079797418883511,0.315283703307449,0.3116317225979,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,8,0.2677790238836968,0.2805251106617681,0.3241202121600601,0.3023226614109141,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,9,0.3012514018691589,0.2684377532135955,0.3313567428250964,0.2998972480193459,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,10,0.334723779854621,0.2698004163034483,0.3109879153164376,0.290394165809943,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,11,0.3681961578400831,0.2711630793933011,0.3109879153164376,0.2910754973548694,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,12,0.4016685358255452,0.2889745415329908,0.3313567428250964,0.3101656421790436,1,1,244,178,151,150,0,
WIN_20260414_21_29_13_Pro,13,0.4351409138110073,0.3011804982008254,0.3109879153164376,0.3060842067586315,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,14,0.4686132917964694,0.3209884566495818,0.3333333333333333,0.3271608949914576,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,15,0.5020856697819315,0.2684377532135955,0.3184400348593542,0.2934388940364748,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,16,0.5355580477673936,0.3079797418883511,0.3109879153164376,0.3094838286023944,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,17,0.5690304257528557,0.2805251106617681,0.3313567428250964,0.3059409267434323,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,18,0.6025028037383178,0.3079797418883511,0.3333333333333333,0.3206565376108422,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,19,0.6359751817237799,0.2805251106617681,0.3109879153164376,0.2957565129891029,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,20,0.669447559709242,0.3079797418883511,0.3371360994760992,0.3225579206822251,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,21,0.7029199376947041,0.2684377532135955,0.3313567428250964,0.2998972480193459,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,22,0.7363923156801662,0.2805251106617681,0.3109879153164376,0.2957565129891029,1,1,244,161,151,151,0,
WIN_20260414_21_29_13_Pro,23,0.7698646936656283,0.3197442962864933,0.3048553919575316,0.3122998441220125,1,1,244,161,151,151,0,
