video_id,frame_id,timestamp,blink_id,is_blink,is_closed,is_valid,nf,le_fc,le_nv,re_fc,re_nv,extra_fields_raw
9,74,2.4358,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:246:317:249:341:248
9,75,2.46765,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:247:317:249:341:249
9,76,2.49976,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:242:282:246:317:249:342:249
9,77,2.54786,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:246:317:249:342:248
9,78,2.57967,-1,0,0,1,X,X,X,X,X,232:221:136:131:258:243:282:246:317:249:341:249
9,79,2.61161,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:281:246:317:249:341:249
9,80,2.64366,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:246:317:249:341:248
9,81,2.67606,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:246:316:249:341:249
9,82,2.71542,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:281:246:317:249:341:249
9,83,2.73945,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:246:317:249:341:249
9,84,2.77161,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:247:317:249:341:249
9,85,2.81483,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:247:317:249:341:249
9,86,2.83589,-1,0,0,1,X,X,X,X,X,232:221:136:131:257:243:282:247:317:249:341:249
9,87,2.86737,-1,0,0,1,X,X,X,X,X,232:221:136:132:258:243:282:247:317:249:341:249
9,88,2.91464,-1,0,0,1,X,X,X,X,X,232:221:136:131:258:243:282:247:317:249:341:249
9,89,2.94773,-1,0,0,1,X,X,X,X,X,233:222:135:130:257:243:282:247:317:249:341:249
9,90,2.9794,-1,0,0,1,X,X,X,X,X,232:221:137:132:259:243:282:247:318:249:341:249
9,91,3.01502,-1,0,0,1,X,X,X,X,X,232:221:137:132:258:243:282:247:317:249:342:249
9,92,3.04345,-1,0,0,1,X,X,X,X,X,232:221:137:132:259:243:282:247:318:249:342:249
9,93,3.07588,-1,0,0,1,X,X,X,X,X,232:221:137:132:259:243:282:247:318:249:342:249
9,94,3.1144,-1,0,0,1,X,X,X,X,X,233:222:136:131:259:244:283:247:318:249:342:249
9,95,3.1396,-1,0,0,1,X,X,X,X,X,233:222:137:131:258:244:283:248:318:250:343:249
9,96,3.17172,-1,0,0,1,X,X,X,X,X,232:222:138:131:258:243:283:248:318:250:343:249
9,97,3.21433,-1,0,0,1,X,X,X,X,X,233:222:137:131:258:243:283:247:318:249:343:249
9,98,3.23563,-1,0,0,1,X,X,X,X,X,233:221:137:133:259:243:282:247:318:249:342:248
9,99,3.26756,-1,0,0,1,X,X,X,X,X,233:222:136:133:259:243:283:247:318:250:342:248
9,100,3.314,-1,0,0,1,X,X,X,X,X,233:222:137:133:259:243:282:248:319:250:343:249
9,101,3.33146,-1,0,0,1,X,X,X,X,X,232:222:138:132:258:243:282:247:318:249:343:248
9,102,3.37936,-1,0,0,1,X,X,X,X,X,233:222:136:132:259:243:283:247:318:249:342:248
9,103,3.41157,-1,0,0,1,X,X,X,X,X,232:222:137:131:258:243:283:247:318:249:342:248
9,104,3.44369,-1,0,0,1,X,X,X,X,X,232:222:138:131:258:243:283:247:318:249:342:248
9,105,3.47601,-1,0,0,1,X,X,X,X,X,232:222:138:132:258:243:282:247:318:249:342:248
9,106,3.50736,-1,0,0,1,X,X,X,X,X,232:222:137:133:259:243:282:247:318:249:342:248
9,107,3.53976,-1,0,0,1,X,X,X,X,X,233:222:136:132:259:243:282:247:318:249:342:248
9,108,3.57144,-1,0,0,1,X,X,X,X,X,232:222:137:133:259:243:282:247:318:249:342:248
9,109,3.60341,-1,0,0,1,X,X,X,X,X,232:222:137:133:259:243:282:247:318:249:342:248
9,110,3.63573,-1,0,0,1,X,X,X,X,X,232:221:137:133:259:242:282:247:318:249:342:248
9,111,3.66773,-1,0,0,1,X,X,X,X,X,232:221:137:134:258:242:283:247:318:249:341:247
9,112,3.69958,-1,0,0,1,X,X,X,X,X,232:221:137:133:259:242:282:245:318:248:342:247
9,113,3.73157,-1,0,0,1,X,X,X,X,X,232:221:137:133:259:242:282:247:318:249:342:247
9,114,3.77943,-1,0,0,1,X,X,X,X,X,231:221:138:133:258:242:282:246:318:249:341:247
9,115,3.81134,1,1,0,1,X,X,X,X,X,232:221:136:133:259:243:282:246:318:249:341:249
9,116,3.8437,1,1,1,1,X,C,X,C,X,232:221:136:133:257:244:282:248:317:250:343:250
9,117,3.87584,1,1,1,1,X,C,X,C,X,232:221:137:133:257:244:282:248:317:250:343:250
9,118,3.90777,1,1,1,1,X,C,X,C,X,232:221:137:133:256:244:282:248:318:250:343:250
9,119,3.93965,1,1,1,1,X,C,X,C,X,232:221:136:133:256:244:282:248:317:250:343:250
9,120,3.97166,1,1,0,1,X,X,X,X,X,232:222:137:132:257:244:282:248:318:250:343:250
9,121,4.0037,-1,0,0,1,X,X,X,X,X,232:221:137:133:257:244:282:248:317:250:342:250
9,122,4.03585,-1,0,0,1,X,X,X,X,X,232:222:137:132:257:244:282:248:317:250:342:249
9,123,4.06773,-1,0,0,1,X,X,X,X,X,232:222:136:132:257:244:282:247:317:249:342:249
9,124,4.0996,-1,0,0,1,X,X,X,X,X,232:222:137:132:257:243:282:248:318:250:342:249
9,125,4.13156,-1,0,0,1,X,X,X,X,X,232:222:137:132:258:243:282:247:317:249:342:249
9,126,4.17937,-1,0,0,1,X,X,X,X,X,232:222:137:132:257:243:282:247:317:250:342:249
9,127,4.21162,-1,0,0,1,X,X,X,X,X,232:222:137:131:257:244:282:248:317:250:342:249
9,128,4.24339,-1,0,0,1,X,X,X,X,X,232:222:137:131:257:244:281:248:317:250:342:249
9,129,4.27586,-1,0,0,1,X,X,X,X,X,232:222:136:132:257:244:282:248:317:250:342:249
9,130,4.30735,-1,0,0,1,X,X,X,X,X,231:222:138:132:257:244:282:248:317:250:342:250
9,131,4.33957,-1,0,0,1,X,X,X,X,X,232:222:136:132:257:244:282:248:317:250:342:250
