video_id,frame_id,timestamp,blink_id,is_blink,is_closed,is_valid,nf,le_fc,le_nv,re_fc,re_nv,extra_fields_raw
4,89,3.1096,-1,0,0,1,X,X,X,X,X,231:239:147:132:275:259:300:261:334:263:357:264
4,90,3.14175,-1,0,0,1,X,X,X,X,X,254:242:126:125:281:262:303:261:335:262:356:264
4,91,3.17374,-1,0,0,1,X,X,X,X,X,254:241:124:119:280:261:302:261:335:262:357:263
4,92,3.20604,-1,0,0,1,X,X,X,X,X,255:241:122:117:279:261:302:261:335:262:358:263
4,93,3.23791,-1,0,0,1,X,X,X,X,X,255:241:122:115:280:261:302:262:334:263:356:264
4,94,3.26975,-1,0,0,1,X,X,X,X,X,254:241:123:116:280:261:302:262:334:263:356:264
4,95,3.30174,-1,0,0,1,X,X,X,X,X,253:241:124:117:280:261:302:262:334:263:356:264
4,96,3.34978,-1,0,0,1,X,X,X,X,X,253:242:123:115:280:261:302:262:334:263:355:263
4,97,3.3818,-1,0,0,1,X,X,X,X,X,253:241:123:116:279:261:301:261:333:263:355:263
4,98,3.41379,-1,0,0,1,X,X,X,X,X,252:241:124:116:279:261:300:261:333:262:355:263
4,99,3.4458,-1,0,0,1,X,X,X,X,X,241:241:151:136:279:260:301:260:333:261:355:262
4,100,3.47772,-1,0,0,1,X,X,X,X,X,240:241:151:134:280:260:301:260:332:261:354:263
4,101,3.50948,-1,0,0,1,X,X,X,X,X,251:241:123:117:277:261:299:261:331:262:353:263
4,102,3.54175,-1,0,0,1,X,X,X,X,X,250:242:123:116:276:261:298:262:330:262:352:263
4,103,3.57348,-1,0,0,1,X,X,X,X,X,242:240:149:148:277:260:297:258:332:258:353:260
4,104,3.60604,-1,0,0,1,X,X,X,X,X,249:242:124:115:275:261:297:262:329:262:352:262
4,105,3.63776,-1,0,0,1,X,X,X,X,X,249:242:124:115:274:261:297:262:328:262:351:262
4,106,3.6698,-1,0,0,1,X,X,X,X,X,249:242:124:115:274:261:296:261:329:262:351:262
4,107,3.70176,-1,0,0,1,X,X,X,X,X,249:242:123:115:274:261:296:261:328:262:351:262
4,108,3.73349,-1,0,0,1,X,X,X,X,X,249:241:123:116:274:261:296:261:328:262:350:262
4,109,3.78183,-1,0,0,1,X,X,X,X,X,248:242:123:115:273:261:295:262:328:262:350:262
4,110,3.81367,-1,0,0,1,X,X,X,X,X,247:242:124:115:273:262:295:262:327:262:349:262
4,111,3.84581,-1,0,0,1,X,X,X,X,X,247:242:124:115:273:261:295:262:327:262:349:262
4,112,3.87769,-1,0,0,1,X,X,X,X,X,247:242:124:115:272:261:294:261:327:262:349:262
4,113,3.90966,-1,0,0,1,X,X,X,X,X,247:241:124:116:272:261:294:261:327:261:349:261
4,114,3.94169,-1,0,0,1,X,X,X,X,X,247:241:124:115:272:261:295:261:327:261:349:261
4,115,3.97346,-1,0,0,1,X,X,X,X,X,248:241:124:116:273:261:295:261:328:262:350:262
4,116,4.00608,-1,0,0,1,X,X,X,X,X,248:241:124:116:273:261:295:262:327:262:350:262
4,117,4.03803,-1,0,0,1,X,X,X,X,X,249:242:123:116:273:262:296:262:328:262:350:263
4,118,4.06977,-1,0,0,1,X,X,X,X,X,249:242:123:116:274:262:296:262:329:263:351:263
4,119,4.10169,-1,0,0,1,X,X,X,X,X,249:242:124:116:274:261:297:262:329:262:351:263
4,120,4.14862,-1,0,0,1,X,X,X,X,X,250:241:123:116:276:261:298:261:330:262:352:263
4,121,4.2134,-1,0,0,1,X,X,X,X,X,250:241:124:115:277:260:298:261:331:262:352:262
4,122,4.2456,-1,0,0,1,X,X,X,X,X,252:241:123:115:277:260:299:260:331:261:353:262
4,123,4.28257,-1,0,0,1,X,X,X,X,X,238:240:146:137:279:259:299:259:332:260:353:262
4,124,4.30959,-1,0,0,1,X,X,X,X,X,253:240:123:116:278:259:299:260:332:261:354:262
4,125,4.34172,-1,0,0,1,X,X,X,X,X,253:241:124:116:278:260:300:261:333:262:354:263
4,126,4.38169,-1,0,0,1,X,X,X,X,X,254:241:123:116:279:261:301:262:333:263:355:264
4,127,4.40581,-1,0,0,1,X,X,X,X,X,255:241:122:115:279:261:302:261:334:263:356:264
4,128,4.43796,-1,0,0,1,X,X,X,X,X,254:240:123:116:280:260:302:261:334:262:356:263
4,129,4.48203,-1,0,0,1,X,X,X,X,X,254:239:124:116:280:259:302:260:334:261:356:262
4,130,4.50168,-1,0,0,1,X,X,X,X,X,254:239:124:117:280:259:302:260:335:261:357:263
4,131,4.53367,-1,0,0,1,X,X,X,X,X,254:240:123:116:280:260:302:260:334:262:356:263
4,132,4.58169,-1,0,0,1,X,X,X,X,X,255:242:122:115:279:261:301:262:334:263:355:264
4,133,4.61361,-1,0,0,1,X,X,X,X,X,254:242:123:115:279:262:301:263:334:264:356:265
4,134,4.64551,-1,0,0,1,X,X,X,X,X,256:242:121:115:280:262:302:263:334:264:355:265
4,135,4.67745,-1,0,0,1,X,X,X,X,X,255:242:122:114:280:261:302:262:334:263:356:264
4,136,4.70952,-1,0,0,1,X,X,X,X,X,256:241:121:114:281:260:303:261:334:262:356:263
4,137,4.7417,-1,0,0,1,X,X,X,X,X,256:240:121:115:281:260:303:261:335:262:357:263
4,138,4.77365,-1,0,0,1,X,X,X,X,X,256:240:122:116:281:260:303:261:335:262:357:263
4,139,4.80568,-1,0,0,1,X,X,X,X,X,256:241:122:115:281:261:302:262:335:263:357:264
4,140,4.83796,-1,0,0,1,X,X,X,X,X,256:241:122:116:281:261:303:262:335:264:356:265
4,141,4.87071,-1,0,0,1,X,X,X,X,X,256:242:122:115:281:262:303:263:335:264:357:265
4,142,4.90167,-1,0,0,1,X,X,X,X,X,256:242:122:114:281:261:303:262:335:264:357:264
4,143,4.93368,-1,0,0,1,X,X,X,X,X,256:241:122:115:281:261:303:262:335:263:357:264
4,144,4.96566,-1,0,0,1,X,X,X,X,X,257:241:121:115:281:260:303:261:335:263:357:263
4,145,5.0136,-1,0,0,1,X,X,X,X,X,257:241:121:115:281:260:303:261:335:263:357:263
4,146,5.0456,-1,0,0,1,X,X,X,X,X,256:241:122:115:281:261:303:262:335:263:357:263
4,147,5.07765,-1,0,0,1,X,X,X,X,X,256:241:121:115:281:261:303:262:335:263:356:264
4,148,5.10968,-1,0,0,1,X,X,X,X,X,255:242:122:114:281:261:303:262:335:263:356:264
4,149,5.14149,-1,0,0,1,X,X,X,X,X,255:242:122:115:281:261:302:262:335:263:356:264
4,150,5.17377,-1,0,0,1,X,X,X,X,X,256:241:121:116:281:261:303:262:335:263:357:264
4,151,5.20575,-1,0,0,1,X,X,X,X,X,256:241:121:115:281:261:303:262:335:263:357:264
4,152,5.23797,-1,0,0,1,X,X,X,X,X,255:241:122:115:281:261:303:262:335:263:356:264
4,153,5.26978,-1,0,0,1,X,X,X,X,X,255:241:122:116:281:261:302:262:335:263:356:264
4,154,5.30161,-1,0,0,1,X,X,X,X,X,255:241:122:115:281:261:303:261:335:263:357:264
4,155,5.33342,-1,0,0,1,X,X,X,X,X,255:241:122:115:281:261:303:262:335:263:357:264
4,156,5.36562,-1,0,0,1,X,X,X,X,X,256:241:121:116:281:261:303:262:335:263:356:264
4,157,5.41364,-1,0,0,1,X,X,X,X,X,255:241:122:115:281:261:303:262:335:263:356:264
4,158,5.44556,-1,0,0,1,X,X,X,X,X,255:241:122:115:281:261:303:261:335:263:356:264
4,159,5.47744,-1,0,0,1,X,X,X,X,X,256:241:121:115:281:260:303:261:335:263:356:264
4,160,5.50937,-1,0,0,1,X,X,X,X,X,255:241:122:114:281:260:302:261:335:262:356:263
4,161,5.54173,-1,0,0,1,X,X,X,X,X,256:240:121:115:281:260:303:261:335:262:357:263
4,162,5.57362,-1,0,0,1,X,X,X,X,X,255:241:122:114:281:260:303:261:335:262:356:263
4,163,5.60578,-1,0,0,1,X,X,X,X,X,255:240:122:115:281:260:303:261:334:262:356:263
4,164,5.63791,-1,0,0,1,X,X,X,X,X,256:240:121:114:281:260:303:261:334:262:356:262
4,165,5.66969,-1,0,0,1,X,X,X,X,X,257:240:121:114:281:260:303:260:335:261:356:262
4,166,5.70161,-1,0,0,1,X,X,X,X,X,256:239:122:115:281:259:303:260:335:261:357:262
4,167,5.73363,-1,0,0,1,X,X,X,X,X,257:239:121:115:282:259:303:260:335:261:356:262
4,168,5.7656,1,1,1,1,X,C,X,C,X,257:240:121:114:285:263:305:262:334:263:354:266
4,169,5.81358,1,1,1,1,X,C,X,C,X,256:240:122:115:283:263:305:263:334:265:355:266
4,170,5.8456,1,1,1,1,X,C,X,C,X,256:240:122:115:282:263:305:263:333:264:355:266
4,171,5.87758,1,1,1,1,X,C,X,C,X,256:240:122:115:282:262:303:261:335:263:356:265
4,172,5.90955,1,1,0,1,X,X,X,X,X,256:240:122:115:281:261:303:261:335:262:356:264
4,173,5.94159,1,1,0,1,X,X,X,X,X,256:240:122:115:281:260:303:260:335:261:357:263
4,174,5.97364,1,1,0,1,X,X,X,X,X,256:240:122:115:281:260:303:260:335:261:356:262
4,175,6.00574,1,1,0,1,X,X,X,X,X,256:240:122:115:281:260:303:260:334:262:356:263
4,176,6.03821,1,1,0,1,X,X,X,X,X,256:241:122:115:281:261:303:261:335:262:356:263
4,177,6.06997,-1,0,0,1,X,X,X,X,X,255:241:123:115:281:261:303:261:334:262:356:263
4,178,6.10161,-1,0,0,1,X,X,X,X,X,227:241:161:140:280:260:303:260:333:261:356:263
4,179,6.13365,-1,0,0,1,X,X,X,X,X,226:240:165:144:280:259:301:259:334:260:355:262
4,180,6.16559,-1,0,0,1,X,X,X,X,X,228:240:172:143:278:258:301:259:334:260:358:262
4,181,6.1976,-1,0,0,1,X,X,X,X,X,229:241:161:139:281:260:302:260:333:261:355:263
4,182,6.24561,-1,0,0,1,X,X,X,X,X,256:241:122:114:281:260:302:260:335:261:356:262
4,183,6.27756,-1,0,0,1,X,X,X,X,X,255:240:123:115:281:260:302:260:334:261:356:262
4,184,6.30958,-1,0,0,1,X,X,X,X,X,255:241:122:114:281:260:302:260:334:261:356:262
4,185,6.34156,-1,0,0,1,X,X,X,X,X,257:240:121:115:280:260:303:260:334:261:356:262
4,186,6.37361,-1,0,0,1,X,X,X,X,X,256:240:122:115:281:260:303:260:334:261:356:262
4,187,6.40558,-1,0,0,1,X,X,X,X,X,257:240:121:115:281:260:303:260:335:261:357:262
4,188,6.43769,-1,0,0,1,X,X,X,X,X,256:240:122:115:281:260:303:260:335:262:357:262
4,189,6.46975,-1,0,0,1,X,X,X,X,X,256:240:122:115:281:260:303:260:335:262:357:262
4,190,6.50162,-1,0,0,1,X,X,X,X,X,256:239:122:115:281:259:304:259:335:261:357:261
4,191,6.53359,-1,0,0,1,X,X,X,X,X,256:239:122:115:281:258:304:259:335:260:357:261
4,192,6.56559,-1,0,0,1,X,X,X,X,X,232:238:177:152:280:255:301:257:337:258:359:258
4,193,6.59735,-1,0,0,1,X,X,X,X,X,257:239:121:115:282:259:304:259:336:261:357:262
4,194,6.64562,-1,0,0,1,X,X,X,X,X,257:240:121:115:282:259:304:260:336:262:357:262
4,195,6.67755,-1,0,0,1,X,X,X,X,X,257:240:122:116:281:260:304:261:335:262:357:263
4,196,6.70955,-1,0,0,1,X,X,X,X,X,256:240:123:116:281:260:304:261:335:262:357:263
4,197,6.74158,-1,0,0,1,X,X,X,X,X,257:240:121:115:282:259:304:260:335:261:357:262
4,198,6.77359,-1,0,0,1,X,X,X,X,X,256:238:123:116:281:258:303:259:335:261:357:262
4,199,6.80635,-1,0,0,1,X,X,X,X,X,256:238:123:115:281:258:303:258:335:260:357:261
4,200,6.83752,-1,0,0,1,X,X,X,X,X,255:238:123:116:281:258:303:259:335:260:357:261
4,201,6.8698,-1,0,0,1,X,X,X,X,X,255:239:123:116:280:259:303:259:335:261:357:262
4,202,6.90155,-1,0,0,1,X,X,X,X,X,254:239:123:116:280:259:302:260:335:261:357:262
4,203,6.93357,-1,0,0,1,X,X,X,X,X,223:239:166:147:279:257:301:258:334:260:356:262
4,204,6.96557,-1,0,0,1,X,X,X,X,X,254:239:124:115:280:258:302:259:334:260:356:261
4,205,6.99758,-1,0,0,1,X,X,X,X,X,245:238:159:155:280:257:302:256:337:257:360:260
4,206,7.04539,-1,0,0,1,X,X,X,X,X,249:238:151:143:282:258:303:257:336:258:358:261
4,207,7.07751,-1,0,0,1,X,X,X,X,X,243:238:161:156:280:256:300:257:337:258:358:259
4,208,7.10959,-1,0,0,1,X,X,X,X,X,254:239:123:116:279:259:302:260:334:261:356:261
4,209,7.14158,-1,0,0,1,X,X,X,X,X,254:239:123:116:280:259:302:260:334:261:356:262
4,210,7.17356,-1,0,0,1,X,X,X,X,X,254:239:123:116:279:259:302:260:334:261:356:261
4,211,7.20557,-1,0,0,1,X,X,X,X,X,234:238:170:165:278:256:299:257:337:258:358:258
4,212,7.23762,-1,0,0,1,X,X,X,X,X,233:238:166:152:279:256:301:256:337:257:360:259
4,213,7.26976,-1,0,0,1,X,X,X,X,X,236:238:165:144:278:257:301:256:336:257:358:259
4,214,7.30131,-1,0,0,1,X,X,X,X,X,254:238:123:116:280:257:302:258:334:260:356:260
4,215,7.33358,-1,0,0,1,X,X,X,X,X,233:238:165:157:279:256:300:256:338:257:359:260
4,216,7.36556,-1,0,0,1,X,X,X,X,X,254:239:122:117:279:259:301:260:334:261:356:262
4,217,7.39758,-1,0,0,1,X,X,X,X,X,254:239:122:116:279:259:302:260:334:261:356:262
4,218,7.42956,-1,0,0,1,X,X,X,X,X,219:237:176:171:277:255:298:256:335:257:356:258
4,219,7.47721,-1,0,0,1,X,X,X,X,X,252:234:124:116:278:254:301:255:333:256:355:257
4,220,7.50953,-1,0,0,1,X,X,X,X,X,251:232:124:115:277:251:299:252:332:253:353:254
4,221,7.5413,-1,0,0,1,X,X,X,X,X,251:229:123:115:276:249:299:249:331:250:353:251
4,222,7.57357,-1,0,0,1,X,X,X,X,X,224:226:166:171:275:245:296:244:331:246:351:247
4,223,7.60568,-1,0,0,1,X,X,X,X,X,224:223:168:173:274:242:295:242:331:244:351:245
4,224,7.63751,-1,0,0,1,X,X,X,X,X,248:222:124:115:274:242:296:242:329:244:351:244
4,225,7.67031,-1,0,0,1,X,X,X,X,X,248:218:124:115:273:238:296:239:328:240:350:241
4,226,7.70127,-1,0,0,1,X,X,X,X,X,247:215:124:115:273:235:296:235:328:237:350:237
4,227,7.73327,-1,0,0,1,X,X,X,X,X,246:211:124:115:272:231:295:231:327:233:350:234
4,228,7.76541,-1,0,0,1,X,X,X,X,X,224:208:163:152:271:227:293:226:327:228:349:230
4,229,7.79771,-1,0,0,1,X,X,X,X,X,219:198:174:154:267:219:290:222:326:224:349:225
4,230,7.82955,-1,0,0,1,X,X,X,X,X,215:197:176:173:268:218:290:219:327:220:349:220
