video_id,video_file,frame_idx,time_sec,label_closed,face_ok_on_update,roi_updated,roi_valid,roi_age,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,left_dark_ratio,right_dark_ratio,dark_ratio_mean,left_v_extent,right_v_extent,eye_open_score,score_q,left_edge_density,right_edge_density,edge_density_mean,dark_thresh
33,33.mp4,0,0.0,0,1,1,1,0,271,176,40,15,330,175,40,15,0.15333333333333332,0.12166666666666667,0.1375,0.4666666666666667,0.4,0.43333333333333335,1775,0.06899563318777292,0.06812227074235808,0.0685589519650655,70
33,33.mp4,1,0.03352942097026604,0,0,0,1,1,271,176,40,15,330,175,40,15,0.15166666666666667,0.12,0.13583333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.06986899563318777,0.07074235807860262,0.0703056768558952,70
33,33.mp4,2,0.06705884194053208,0,0,0,1,2,271,176,40,15,330,175,40,15,0.15333333333333332,0.12,0.13666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.06550218340611354,0.0611353711790393,0.06331877729257641,70
33,33.mp4,3,0.10058826291079812,0,0,0,1,3,271,176,40,15,330,175,40,15,0.155,0.12666666666666668,0.14083333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.0611353711790393,0.06812227074235808,0.06462882096069869,70
33,33.mp4,4,0.13411768388106415,0,0,0,1,4,271,176,40,15,330,175,40,15,0.15666666666666668,0.125,0.14083333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.0611353711790393,0.06812227074235808,0.06462882096069869,70
33,33.mp4,5,0.1676471048513302,0,0,0,1,5,271,176,40,15,330,175,40,15,0.15666666666666668,0.13166666666666665,0.14416666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.062882096069869,0.06550218340611354,0.06419213973799126,70
33,33.mp4,6,0.20117652582159623,0,0,0,1,6,271,176,40,15,330,175,40,15,0.155,0.12666666666666668,0.14083333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.06637554585152838,0.0611353711790393,0.06375545851528384,70
33,33.mp4,7,0.23470594679186227,0,0,0,1,7,271,176,40,15,330,175,40,15,0.155,0.12333333333333334,0.13916666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.06637554585152838,0.06986899563318777,0.06812227074235808,70
33,33.mp4,8,0.2682353677621283,0,0,0,1,8,271,176,40,15,330,175,40,15,0.15666666666666668,0.12,0.13833333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.059388646288209605,0.06812227074235808,0.06375545851528384,70
33,33.mp4,9,0.3017647887323944,0,0,0,1,9,271,176,40,15,330,175,40,15,0.155,0.12333333333333334,0.13916666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.059388646288209605,0.07685589519650655,0.06812227074235808,70
33,33.mp4,10,0.3352942097026604,0,0,0,1,10,271,176,40,15,330,175,40,15,0.155,0.12,0.1375,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.05851528384279476,0.07598253275109171,0.06724890829694323,70
33,33.mp4,11,0.36882363067292645,0,0,0,1,11,271,176,40,15,330,175,40,15,0.15333333333333332,0.12,0.13666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.06026200873362445,0.07074235807860262,0.06550218340611354,70
33,33.mp4,12,0.40235305164319246,0,0,0,1,12,271,176,40,15,330,175,40,15,0.155,0.12333333333333334,0.13916666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.05851528384279476,0.07074235807860262,0.06462882096069869,70
33,33.mp4,13,0.4358824726134585,0,0,0,1,13,271,176,40,15,330,175,40,15,0.15166666666666667,0.12333333333333334,0.1375,0.4666666666666667,0.4666666666666667,0.4666666666666667,1911,0.0611353711790393,0.07598253275109171,0.0685589519650655,70
33,33.mp4,14,0.46941189358372454,0,0,0,1,14,271,176,40,15,330,175,40,15,0.13833333333333334,0.11833333333333333,0.12833333333333333,0.4666666666666667,0.4,0.43333333333333335,1775,0.05414847161572053,0.06812227074235808,0.061135371179039305,70
33,33.mp4,15,0.5029413145539906,0,0,0,1,15,271,176,40,15,330,175,40,15,0.10166666666666667,0.09,0.09583333333333333,0.4,0.26666666666666666,0.33333333333333337,1365,0.045414847161572056,0.059388646288209605,0.05240174672489083,70
33,33.mp4,16,0.5364707355242566,0,0,0,1,16,271,176,40,15,330,175,40,15,0.051666666666666666,0.07666666666666666,0.06416666666666666,0.26666666666666666,0.2,0.23333333333333334,956,0.034934497816593885,0.06812227074235808,0.05152838427947598,70
33,33.mp4,17,0.5700001564945227,0,0,0,1,17,271,176,40,15,330,175,40,15,0.04666666666666667,0.08833333333333333,0.0675,0.2,0.2,0.2,819,0.032314410480349345,0.07423580786026202,0.05327510917030568,70
33,33.mp4,18,0.6035295774647887,0,0,0,1,18,271,176,40,15,330,175,40,15,0.058333333333333334,0.10166666666666667,0.08,0.2,0.26666666666666666,0.23333333333333334,956,0.03406113537117904,0.08122270742358079,0.05764192139737991,70
33,33.mp4,19,0.6370589984350548,0,0,0,1,19,271,176,40,15,330,175,40,15,0.06833333333333333,0.09,0.07916666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1092,0.028820960698689956,0.07248908296943231,0.050655021834061134,70
33,33.mp4,20,0.6705884194053208,0,1,1,1,0,269,180,40,12,329,178,40,12,0.08958333333333333,0.13958333333333334,0.11458333333333334,0.3333333333333333,0.4166666666666667,0.375,1536,0.042951541850220265,0.09030837004405286,0.06662995594713655,70
33,33.mp4,21,0.7041178403755869,0,0,0,1,1,269,180,40,12,329,178,40,12,0.09583333333333334,0.13541666666666666,0.115625,0.4166666666666667,0.5,0.45833333333333337,1877,0.051762114537444934,0.09030837004405286,0.0710352422907489,70
33,33.mp4,22,0.7376472613458529,0,0,0,1,2,269,180,40,12,329,178,40,12,0.10625,0.1125,0.109375,0.4166666666666667,0.4166666666666667,0.4166666666666667,1707,0.048458149779735685,0.08590308370044053,0.0671806167400881,70
33,33.mp4,23,0.7711766823161189,0,0,0,1,3,269,180,40,12,329,178,40,12,0.025,0.04375,0.034375,0.16666666666666666,0.25,0.20833333333333331,853,0.02753303964757709,0.06938325991189427,0.048458149779735685,70
33,33.mp4,24,0.8047061032863849,0,0,0,1,4,269,180,40,12,329,178,40,12,0.014583333333333334,0.03333333333333333,0.02395833333333333,0.16666666666666666,0.3333333333333333,0.25,1024,0.016519823788546256,0.0671806167400881,0.04185022026431718,70
33,33.mp4,25,0.838235524256651,0,0,0,1,5,269,180,40,12,329,178,40,12,0.027083333333333334,0.03333333333333333,0.030208333333333334,0.25,0.25,0.25,1024,0.023127753303964757,0.06277533039647577,0.042951541850220265,70
33,33.mp4,26,0.871764945226917,0,0,0,1,6,269,180,40,12,329,178,40,12,0.04375,0.04583333333333333,0.04479166666666666,0.3333333333333333,0.25,0.29166666666666663,1195,0.025330396475770924,0.06607929515418502,0.045704845814977975,70
33,33.mp4,27,0.9052943661971831,0,0,0,1,7,269,180,40,12,329,178,40,12,0.029166666666666667,0.07708333333333334,0.053125000000000006,0.16666666666666666,0.4166666666666667,0.2916666666666667,1195,0.030837004405286344,0.08259911894273128,0.056718061674008814,70
33,33.mp4,28,0.9388237871674491,0,0,0,1,8,269,180,40,12,329,178,40,12,0.035416666666666666,0.08125,0.058333333333333334,0.25,0.4166666666666667,0.33333333333333337,1365,0.030837004405286344,0.08480176211453745,0.0578193832599119,70
33,33.mp4,29,0.9723532081377152,0,0,0,1,9,269,180,40,12,329,178,40,12,0.05625,0.11666666666666667,0.08645833333333333,0.4166666666666667,0.5,0.45833333333333337,1877,0.034140969162995596,0.08370044052863436,0.05892070484581498,70
33,33.mp4,30,1.0058826291079812,0,0,0,1,10,269,180,40,12,329,178,40,12,0.09166666666666666,0.15208333333333332,0.12187499999999998,0.5,0.5,0.5,2048,0.03634361233480176,0.08480176211453745,0.0605726872246696,70
33,33.mp4,31,1.0394120500782473,0,0,0,1,11,269,180,40,12,329,178,40,12,0.1125,0.15625,0.134375,0.5,0.5,0.5,2048,0.03634361233480176,0.08370044052863436,0.060022026431718056,70
33,33.mp4,32,1.0729414710485132,0,0,0,1,12,269,180,40,12,329,178,40,12,0.14166666666666666,0.16041666666666668,0.15104166666666669,0.5833333333333334,0.5,0.5416666666666667,2219,0.03854625550660793,0.0881057268722467,0.06332599118942732,70
33,33.mp4,33,1.1064708920187794,0,0,0,1,13,269,180,40,12,329,178,40,12,0.15208333333333332,0.16041666666666668,0.15625,0.5833333333333334,0.5,0.5416666666666667,2219,0.03854625550660793,0.08700440528634361,0.06277533039647577,70
33,33.mp4,34,1.1400003129890455,0,0,0,1,14,269,180,40,12,329,178,40,12,0.16041666666666668,0.15416666666666667,0.15729166666666666,0.5833333333333334,0.5,0.5416666666666667,2219,0.039647577092511016,0.0881057268722467,0.06387665198237885,70
33,33.mp4,35,1.1735297339593114,0,0,0,1,15,269,180,40,12,329,178,40,12,0.16666666666666666,0.15208333333333332,0.159375,0.5833333333333334,0.5,0.5416666666666667,2219,0.04515418502202643,0.08149779735682819,0.0633259911894273,70
33,33.mp4,36,1.2070591549295775,0,0,0,1,16,269,180,40,12,329,178,40,12,0.175,0.15416666666666667,0.16458333333333333,0.5833333333333334,0.5,0.5416666666666667,2219,0.042951541850220265,0.08370044052863436,0.0633259911894273,70
33,33.mp4,37,1.2405885758998434,0,0,0,1,17,269,180,40,12,329,178,40,12,0.17083333333333334,0.15625,0.16354166666666667,0.5833333333333334,0.5,0.5416666666666667,2219,0.046255506607929514,0.08149779735682819,0.06387665198237885,70
33,33.mp4,38,1.2741179968701095,0,0,0,1,18,269,180,40,12,329,178,40,12,0.17916666666666667,0.15625,0.16770833333333335,0.5833333333333334,0.5,0.5416666666666667,2219,0.042951541850220265,0.08700440528634361,0.06497797356828194,70
33,33.mp4,39,1.3076474178403756,0,0,0,1,19,269,180,40,12,329,178,40,12,0.18333333333333332,0.15833333333333333,0.17083333333333334,0.5833333333333334,0.5,0.5416666666666667,2219,0.042951541850220265,0.08259911894273128,0.06277533039647577,70
33,33.mp4,40,1.3411768388106415,0,1,1,1,0,269,177,39,15,328,176,40,15,0.1452991452991453,0.12833333333333333,0.13681623931623932,0.4666666666666667,0.4,0.43333333333333335,1775,0.05465949820788531,0.07860262008733625,0.06663105914761078,70
33,33.mp4,41,1.3747062597809077,0,0,0,1,1,269,177,39,15,328,176,40,15,0.1452991452991453,0.12333333333333334,0.13431623931623932,0.4666666666666667,0.4,0.43333333333333335,1775,0.056451612903225805,0.0777292576419214,0.0670904352725736,70
33,33.mp4,42,1.4082356807511738,0,0,0,1,2,269,177,39,15,328,176,40,15,0.14358974358974358,0.12666666666666668,0.13512820512820511,0.4666666666666667,0.4,0.43333333333333335,1775,0.05555555555555555,0.07860262008733625,0.06707908782144589,70
33,33.mp4,43,1.4417651017214397,0,0,0,1,3,269,177,39,15,328,176,40,15,0.14358974358974358,0.12833333333333333,0.13596153846153847,0.4666666666666667,0.4,0.43333333333333335,1775,0.05465949820788531,0.0794759825327511,0.06706774037031821,70
33,33.mp4,44,1.4752945226917058,0,0,0,1,4,269,177,39,15,328,176,40,15,0.14358974358974358,0.12666666666666668,0.13512820512820511,0.4666666666666667,0.4,0.43333333333333335,1775,0.05913978494623656,0.07685589519650655,0.06799784007137155,70
33,33.mp4,45,1.5088239436619717,0,0,0,1,5,269,177,39,15,328,176,40,15,0.14871794871794872,0.125,0.13685897435897437,0.4666666666666667,0.4,0.43333333333333335,1775,0.05824372759856631,0.0794759825327511,0.0688598550656587,70
33,33.mp4,46,1.5423533646322378,0,0,0,1,6,269,177,39,15,328,176,40,15,0.15213675213675212,0.12833333333333333,0.14023504273504273,0.4666666666666667,0.4,0.43333333333333335,1775,0.05734767025089606,0.08122270742358079,0.06928518883723842,70
