video_id,video_file,frame_idx,time_sec,label_closed,face_ok_on_update,roi_updated,roi_valid,roi_age,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,left_dark_ratio,right_dark_ratio,dark_ratio_mean,left_v_extent,right_v_extent,eye_open_score,score_q,left_edge_density,right_edge_density,edge_density_mean,dark_thresh
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,0,0.0,0,1,1,1,0,258,170,39,16,318,171,39,15,0.08333333333333333,0.1794871794871795,0.13141025641025642,0.4375,0.5333333333333333,0.48541666666666666,1988,0.02933780385582565,0.05465949820788531,0.041998651031855475,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,1,0.0339152466367713,0,0,0,1,1,258,170,39,16,318,171,39,15,0.10416666666666667,0.15897435897435896,0.13157051282051282,0.4375,0.5333333333333333,0.48541666666666666,1988,0.027661357921207042,0.06810035842293907,0.047880858172073056,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,2,0.0678304932735426,0,0,0,1,2,258,170,39,16,318,171,39,15,0.09775641025641026,0.1675213675213675,0.1326388888888889,0.4375,0.5333333333333333,0.48541666666666666,1988,0.028499580888516344,0.06720430107526881,0.04785194098189258,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,3,0.10174573991031391,0,0,0,1,3,258,170,39,16,318,171,39,15,0.10416666666666667,0.17094017094017094,0.13755341880341881,0.4375,0.6,0.51875,2125,0.030176026823134954,0.06362007168458782,0.04689804925386139,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,4,0.1356609865470852,0,0,0,1,4,258,170,39,16,318,171,39,15,0.09935897435897435,0.1641025641025641,0.13173076923076923,0.5,0.5333333333333333,0.5166666666666666,2116,0.026823134953897737,0.06899641577060932,0.04790977536225353,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,5,0.1695762331838565,0,0,0,1,5,258,170,39,16,318,171,39,15,0.10416666666666667,0.1658119658119658,0.13498931623931623,0.4375,0.5333333333333333,0.48541666666666666,1988,0.025984911986588432,0.05824372759856631,0.04211431979257737,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,6,0.20349147982062782,0,0,0,1,6,258,170,39,16,318,171,39,15,0.09935897435897435,0.1658119658119658,0.1325854700854701,0.5,0.5333333333333333,0.5166666666666666,2116,0.025146689019279127,0.06272401433691756,0.04393535167809834,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,7,0.2374067264573991,0,0,0,1,7,258,170,39,16,318,171,39,15,0.10096153846153846,0.17094017094017094,0.13595085470085472,0.375,0.5333333333333333,0.45416666666666666,1860,0.028499580888516344,0.06272401433691756,0.04561179761271695,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,8,0.2713219730941704,0,0,0,1,8,258,170,39,16,318,171,39,15,0.09455128205128205,0.1623931623931624,0.1284722222222222,0.4375,0.5333333333333333,0.48541666666666666,1988,0.024308466051969825,0.06541218637992832,0.04486032621594907,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,9,0.3052372197309417,0,0,0,1,9,258,170,39,16,318,171,39,15,0.09935897435897435,0.1623931623931624,0.13087606837606838,0.4375,0.5333333333333333,0.48541666666666666,1988,0.025984911986588432,0.06272401433691756,0.044354463161753,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,10,0.339152466367713,0,0,0,1,10,258,170,39,16,318,171,39,15,0.10096153846153846,0.1606837606837607,0.13082264957264958,0.4375,0.5333333333333333,0.48541666666666666,1988,0.025146689019279127,0.06720430107526881,0.04617549504727397,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,11,0.3730677130044843,0,0,0,1,11,258,170,39,16,318,171,39,15,0.08974358974358974,0.1606837606837607,0.1252136752136752,0.4375,0.5333333333333333,0.48541666666666666,1988,0.02347024308466052,0.06182795698924731,0.042649100036953914,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,12,0.40698295964125564,0,0,0,1,12,258,170,39,16,318,171,39,15,0.09455128205128205,0.16923076923076924,0.13189102564102564,0.4375,0.5333333333333333,0.48541666666666666,1988,0.026823134953897737,0.06541218637992832,0.04611766066691303,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,13,0.4408982062780269,0,0,0,1,13,258,170,39,16,318,171,39,15,0.09615384615384616,0.1675213675213675,0.13183760683760684,0.5,0.5333333333333333,0.5166666666666666,2116,0.025146689019279127,0.06272401433691756,0.04393535167809834,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,14,0.4748134529147982,0,0,0,1,14,258,170,39,16,318,171,39,15,0.09455128205128205,0.16923076923076924,0.13189102564102564,0.5,0.5333333333333333,0.5166666666666666,2116,0.025146689019279127,0.06630824372759857,0.045727466373438844,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,15,0.5087286995515695,0,0,0,1,15,258,170,39,16,318,171,39,15,0.10096153846153846,0.17435897435897435,0.13766025641025642,0.5,0.5333333333333333,0.5166666666666666,2116,0.025984911986588432,0.06451612903225806,0.04525052050942325,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,16,0.5426439461883408,0,0,0,1,16,258,170,39,16,318,171,39,15,0.08814102564102565,0.1606837606837607,0.12441239316239316,0.4375,0.5333333333333333,0.48541666666666666,1988,0.025146689019279127,0.06630824372759857,0.045727466373438844,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,17,0.5765591928251121,0,0,0,1,17,258,170,39,16,318,171,39,15,0.09455128205128205,0.1641025641025641,0.12932692307692306,0.5,0.5333333333333333,0.5166666666666666,2116,0.025146689019279127,0.06272401433691756,0.04393535167809834,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,18,0.6104744394618834,0,0,0,1,18,258,170,39,16,318,171,39,15,0.09455128205128205,0.1641025641025641,0.12932692307692306,0.5,0.5333333333333333,0.5166666666666666,2116,0.026823134953897737,0.05913978494623656,0.04298145995006715,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,19,0.6443896860986548,0,0,0,1,19,258,170,39,16,318,171,39,15,0.08653846153846154,0.1641025641025641,0.12532051282051282,0.5,0.5333333333333333,0.5166666666666666,2116,0.024308466051969825,0.05913978494623656,0.04172412549910319,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,20,0.678304932735426,0,1,1,1,0,259,170,40,16,319,171,40,15,0.09375,0.155,0.124375,0.5,0.5333333333333333,0.5166666666666666,2116,0.026143790849673203,0.05327510917030567,0.03970945000998944,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,21,0.7122201793721973,0,0,0,1,1,259,170,40,16,319,171,40,15,0.09375,0.16,0.12687500000000002,0.5,0.5333333333333333,0.5166666666666666,2116,0.025326797385620915,0.05764192139737991,0.041484359391500414,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,22,0.7461354260089686,0,0,0,1,2,259,170,40,16,319,171,40,15,0.0953125,0.16,0.12765625,0.5,0.5333333333333333,0.5166666666666666,2116,0.025326797385620915,0.050655021834061134,0.03799090960984103,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,23,0.7800506726457399,0,0,0,1,3,259,170,40,16,319,171,40,15,0.09375,0.15666666666666668,0.12520833333333334,0.5,0.5333333333333333,0.5166666666666666,2116,0.02287581699346405,0.05502183406113537,0.03894882552729971,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,24,0.8139659192825113,0,0,0,1,4,259,170,40,16,319,171,40,15,0.0921875,0.16,0.12609375,0.5,0.5333333333333333,0.5166666666666666,2116,0.02287581699346405,0.05414847161572053,0.03851214430459229,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,25,0.8478811659192825,0,0,0,1,5,259,170,40,16,319,171,40,15,0.0921875,0.16,0.12609375,0.5,0.5333333333333333,0.5166666666666666,2116,0.02369281045751634,0.04890829694323144,0.03630055370037389,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,26,0.8817964125560538,0,0,0,1,6,259,170,40,16,319,171,40,15,0.096875,0.16,0.1284375,0.5,0.5333333333333333,0.5166666666666666,2116,0.02696078431372549,0.050655021834061134,0.03880790307389331,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,27,0.9157116591928252,0,0,0,1,7,259,170,40,16,319,171,40,15,0.096875,0.16333333333333333,0.13010416666666666,0.5,0.5333333333333333,0.5166666666666666,2116,0.029411764705882353,0.05152838427947598,0.04047007449267917,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,28,0.9496269058295964,0,0,0,1,8,259,170,40,16,319,171,40,15,0.1046875,0.16833333333333333,0.13651041666666666,0.5,0.5333333333333333,0.5166666666666666,2116,0.02696078431372549,0.050655021834061134,0.03880790307389331,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,29,0.9835421524663678,0,0,0,1,9,259,170,40,16,319,171,40,15,0.103125,0.16166666666666665,0.13239583333333332,0.5,0.5333333333333333,0.5166666666666666,2116,0.03349673202614379,0.05589519650655022,0.044695964266347005,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,30,1.017457399103139,0,0,0,1,10,259,170,40,16,319,171,40,15,0.1015625,0.155,0.12828125,0.5,0.5333333333333333,0.5166666666666666,2116,0.02696078431372549,0.050655021834061134,0.03880790307389331,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,31,1.0513726457399104,0,0,0,1,11,259,170,40,16,319,171,40,15,0.1,0.16333333333333333,0.13166666666666665,0.5,0.5333333333333333,0.5166666666666666,2116,0.02696078431372549,0.04978165938864629,0.03837122185118589,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,32,1.0852878923766816,0,0,0,1,12,259,170,40,16,319,171,40,15,0.1,0.15166666666666667,0.12583333333333335,0.5,0.5333333333333333,0.5166666666666666,2116,0.029411764705882353,0.05152838427947598,0.04047007449267917,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,33,1.119203139013453,0,0,0,1,13,259,170,40,16,319,171,40,15,0.103125,0.16,0.1315625,0.5,0.5333333333333333,0.5166666666666666,2116,0.03022875816993464,0.05414847161572053,0.04218861489282758,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,34,1.1531183856502243,0,0,0,1,14,259,170,40,16,319,171,40,15,0.096875,0.15833333333333333,0.12760416666666666,0.5,0.5333333333333333,0.5166666666666666,2116,0.028594771241830064,0.05240174672489083,0.040498258983360444,70
WIN_20260414_20_41_42_Pro,WIN_20260414_20_41_42_Pro.mp4,35,1.1870336322869954,0,0,0,1,15,259,170,40,16,319,171,40,15,0.103125,0.155,0.1290625,0.5,0.5333333333333333,0.5166666666666666,2116,0.027777777777777776,0.05327510917030567,0.040526443474041725,70
