video_id,frame_id,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h
8,0,0.28341872,0.24978327,0.26660099,1,1,228,194,150,151
8,1,0.26120266,0.26144617,0.26132442,1,1,228,194,150,151
8,2,0.26600407,0.26144617,0.26372512,1,1,228,194,150,151
8,3,0.27929039,0.28052511,0.27990775,1,1,228,194,150,151
8,4,0.27929039,0.26903185,0.27416112,1,1,228,194,150,151
8,5,0.29886521,0.27910828,0.28898675,1,1,228,194,150,151
8,6,0.25977253,0.29065918,0.27521586,1,1,228,194,150,151
8,7,0.26390087,0.29065918,0.27728002,1,1,228,194,150,151
8,8,0.25813807,0.27977626,0.26895716,1,1,228,194,150,151
8,9,0.25977253,0.27910828,0.26944041,1,1,228,194,150,151
8,10,0.27929039,0.26989781,0.27459410,1,1,228,194,150,151
8,11,0.26880166,0.27910828,0.27395497,1,1,228,194,150,151
8,12,0.28341872,0.25917198,0.27129535,1,1,228,194,150,151
8,13,0.27929039,0.29141381,0.28535210,1,1,228,194,150,151
8,14,0.28754705,0.29065918,0.28910312,1,1,228,194,150,151
8,15,0.27929039,0.27910828,0.27919933,1,1,228,194,150,151
8,16,0.28341872,0.25917198,0.27129535,1,1,228,194,150,151
8,17,0.27735009,0.25979224,0.26857117,1,1,228,194,150,151
8,18,0.29061909,0.23008950,0.26035430,1,1,228,194,150,151
8,19,0.26880166,0.24981529,0.25930848,1,1,228,194,150,151
8,20,0.27017162,0.28261670,0.27639416,1,1,228,194,150,151
8,21,0.25796784,0.27977626,0.26887205,1,1,228,194,150,151
8,22,0.25977253,0.28119648,0.27048451,1,1,228,194,150,151
8,23,0.28082797,0.27977626,0.28030211,1,1,228,194,150,151
8,24,0.20250793,0.22198039,0.21224416,1,1,228,194,150,151
8,25,0.13408933,0.15384615,0.14396774,1,1,228,194,150,151
8,26,0.13918009,0.13451592,0.13684801,1,1,228,194,150,151
8,27,0.17340422,0.18198039,0.17769230,1,1,228,194,150,151
8,28,0.22204264,0.19984019,0.21094141,1,1,228,194,150,151
8,29,0.22204264,0.21138217,0.21671241,1,1,228,194,150,151
8,30,0.24157736,0.23980822,0.24069279,1,1,228,194,150,151
8,31,0.25796784,0.24146215,0.24971499,1,1,228,194,150,151
8,32,0.24025468,0.23980822,0.24003145,1,1,228,194,150,151
8,33,0.25796784,0.23980822,0.24888803,1,1,228,194,150,151
8,34,0.25977253,0.26144617,0.26060935,1,1,228,194,150,151
8,35,0.25977253,0.26082196,0.26029725,1,1,228,194,150,151
8,36,0.25977253,0.26082196,0.26029725,1,1,228,194,150,151
8,37,0.27929039,0.26144617,0.27036828,1,1,228,194,150,151
8,38,0.26880166,0.24146215,0.25513191,1,1,228,194,150,151
8,39,0.26880166,0.23059873,0.24970020,1,1,228,194,150,151
8,40,0.26880166,0.24311609,0.25595888,1,1,228,194,150,151
8,41,0.26880166,0.23980822,0.25430494,1,1,228,194,150,151
8,42,0.25796784,0.24981529,0.25389156,1,1,228,194,150,151
8,43,0.26880166,0.26058880,0.26469523,1,1,228,194,150,151
8,44,0.28341872,0.25917198,0.27129535,1,1,228,194,150,151
8,45,0.27929039,0.25979224,0.26954131,1,1,228,194,150,151
8,46,0.26120266,0.23059873,0.24590070,1,1,228,194,150,151
8,47,0.25977253,0.25979224,0.25978239,1,1,228,194,150,151
8,48,0.24025468,0.25979224,0.25002346,1,1,228,194,150,151
8,49,0.26120266,0.23980822,0.25050544,1,1,228,194,150,151
8,50,0.25001680,0.25979224,0.25490452,1,1,228,194,150,151
8,51,0.26880166,0.25979224,0.26429695,1,1,228,194,150,151
