video_id,frame_id,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h
1,0,0.25149129,0.25855090,0.25502109,1,1,228,178,150,150
1,1,0.23993390,0.26980042,0.25486716,1,1,228,178,150,150
1,2,0.29361011,0.23059873,0.26210442,1,1,228,178,150,150
1,3,0.29361011,0.26980042,0.28170526,1,1,228,178,150,150
1,4,0.28194194,0.25855090,0.27024642,1,1,228,178,150,150
1,5,0.32146327,0.26843775,0.29495051,1,1,228,178,150,150
1,6,0.32022208,0.28880562,0.30451385,1,1,228,178,150,150
1,7,0.30170261,0.28944479,0.29557370,1,1,228,178,150,150
1,8,0.30170261,0.28824841,0.29497551,1,1,228,178,150,150
1,9,0.30051056,0.29609328,0.29830192,1,1,228,178,150,150
1,10,0.31271311,0.28824841,0.30048076,1,1,228,178,150,150
1,11,0.31418857,0.27758745,0.29588801,1,1,228,178,150,150
1,12,0.30046142,0.28944479,0.29495310,1,1,228,178,150,150
1,13,0.27137328,0.24189096,0.25663212,1,1,228,178,150,150
1,14,0.27045283,0.24210738,0.25628011,1,1,228,178,150,150
1,15,0.29213465,0.24189096,0.26701280,1,1,228,178,150,150
1,16,0.29213465,0.24057579,0.26635522,1,1,228,178,150,150
1,17,0.29213465,0.24981529,0.27097497,1,1,228,178,150,150
1,18,0.29213465,0.25118097,0.27165781,1,1,228,178,150,150
1,19,0.29235267,0.25118097,0.27176682,1,1,228,178,150,150
1,20,0.27021107,0.26903185,0.26962146,1,1,228,178,150,150
1,21,0.24978038,0.25118097,0.25048067,1,1,228,178,150,150
1,22,0.25085471,0.25140570,0.25113021,1,1,228,178,150,150
1,23,0.29213465,0.25140570,0.27177017,1,1,228,178,150,150
1,24,0.29213465,0.25118097,0.27165781,1,1,228,178,150,150
1,25,0.29213465,0.25140570,0.27177017,1,1,228,178,150,150
1,26,0.29088353,0.27039753,0.28064053,1,1,228,178,150,150
1,27,0.31137386,0.26980042,0.29058714,1,1,228,178,150,150
1,28,0.29213465,0.28824841,0.29019153,1,1,228,178,150,150
1,29,0.27192198,0.27039753,0.27115975,1,1,228,178,150,150
1,30,0.31137386,0.26980042,0.29058714,1,1,228,178,150,150
1,31,0.26874192,0.27039753,0.26956973,1,1,228,178,150,150
1,32,0.28487783,0.24981529,0.26734656,1,1,228,178,150,150
1,33,0.24088565,0.24981529,0.24535047,1,1,228,178,150,150
1,34,0.27137328,0.23059873,0.25098600,1,1,228,178,150,150
1,35,0.29213465,0.26903185,0.28058325,1,1,228,178,150,150
1,36,0.29213465,0.28824841,0.29019153,1,1,228,178,150,150
1,37,0.29213465,0.26039679,0.27626572,1,1,228,178,150,150
1,38,0.29213465,0.26903185,0.28058325,1,1,228,178,150,150
1,39,0.29235267,0.25908162,0.27571715,1,1,228,178,150,150
1,40,0.29213465,0.25908162,0.27560813,1,1,228,178,150,150
1,41,0.29235267,0.27758745,0.28497006,1,1,231,189,125,126
1,42,0.33476703,0.28824841,0.31150772,1,1,228,178,150,150
1,43,0.31418857,0.27758745,0.29588801,1,1,228,178,150,150
1,44,0.31418857,0.27758745,0.29588801,1,1,228,178,150,150
1,45,0.32146327,0.27873958,0.30010143,1,1,228,178,150,150
1,46,0.32019315,0.29609328,0.30814321,1,1,228,178,150,150
1,47,0.32146327,0.27758745,0.29952536,1,1,228,178,150,150
1,48,0.32146327,0.27758745,0.29952536,1,1,228,178,150,150
1,49,0.30685366,0.27758745,0.29222056,1,1,228,178,150,150
1,50,0.32146327,0.27758745,0.29952536,1,1,228,178,150,150
1,51,0.32019315,0.28824841,0.30422078,1,1,228,178,150,150
1,52,0.30917348,0.28961409,0.29939378,1,1,228,178,150,150
1,53,0.32019315,0.27890262,0.29954788,1,1,228,178,150,150
1,54,0.26881394,0.28944479,0.27912936,1,1,228,178,150,150
1,55,0.30804304,0.27758745,0.29281524,1,1,228,178,150,150
1,56,0.32146327,0.27758745,0.29952536,1,1,228,178,150,150
1,57,0.28194194,0.27777778,0.27985986,1,1,228,178,150,150
1,58,0.26980042,0.25908162,0.26444102,1,1,228,178,150,150
1,59,0.26881394,0.27873958,0.27377676,1,1,228,178,150,150
1,60,0.30917348,0.27758745,0.29338046,1,1,228,178,150,150
1,61,0.26980042,0.28824841,0.27902441,1,1,228,178,150,150
1,62,0.28194194,0.28824841,0.28509518,1,1,228,178,150,150
1,63,0.27017162,0.28961409,0.27989285,1,1,228,178,150,150
1,64,0.32019315,0.27816859,0.29918087,1,1,228,178,150,150
1,65,0.27941674,0.26039679,0.26990676,1,1,228,178,150,150
1,66,0.30797974,0.28944479,0.29871227,1,1,228,178,150,150
1,67,0.29909933,0.30866135,0.30388034,1,1,228,178,150,150
1,68,0.30804304,0.29724541,0.30264422,1,1,228,178,150,150
1,69,0.30917348,0.29724541,0.30320944,1,1,228,178,150,150
1,70,0.31895686,0.30866135,0.31380911,1,1,228,178,150,150
1,71,0.30685366,0.30866135,0.30775751,1,1,228,178,150,150
1,72,0.33991422,0.31562406,0.32776914,1,1,228,178,150,150
1,73,0.34356708,0.31575124,0.32965916,1,1,228,178,150,150
1,74,0.33053002,0.29839754,0.31446378,1,1,228,178,150,150
1,75,0.34317401,0.29663651,0.31990526,1,1,228,178,150,150
1,76,0.30804304,0.31497752,0.31151028,1,1,228,178,150,150
1,77,0.32847777,0.29548674,0.31198226,1,1,228,178,150,150
1,78,0.30804304,0.33344544,0.32074424,1,1,228,178,150,150
1,79,0.30804304,0.31562406,0.31183355,1,1,228,178,150,150
1,80,0.27017162,0.25986337,0.26501750,1,1,228,178,150,150
1,81,0.28764136,0.25855090,0.27309613,1,1,228,178,150,150
1,82,0.27017162,0.25986337,0.26501750,1,1,228,178,150,150
1,83,0.28910733,0.25986337,0.27448535,1,1,228,178,150,150
1,84,0.28910733,0.25986337,0.27448535,1,1,228,178,150,150
1,85,0.28910733,0.25986337,0.27448535,1,1,228,178,150,150
1,86,0.28910733,0.25986337,0.27448535,1,1,228,178,150,150
1,87,0.30804304,0.25855090,0.28329697,1,1,228,178,150,150
1,88,0.28910733,0.25986337,0.27448535,1,1,228,178,150,150
1,89,0.30051056,0.27039753,0.28545404,1,1,228,178,150,150
1,90,0.30051056,0.27873958,0.28962507,1,1,228,178,150,150
1,91,0.30051056,0.25986337,0.28018697,1,1,228,178,150,150
1,92,0.28082797,0.25986337,0.27034567,1,1,228,178,150,150
1,93,0.30804304,0.25986337,0.28395321,1,1,228,178,150,150
1,94,0.32019315,0.27873958,0.29946636,1,1,228,178,150,150
1,95,0.28082797,0.26039679,0.27061238,1,1,228,178,150,150
1,96,0.27017162,0.29839754,0.28428458,1,1,228,178,150,150
1,97,0.32019315,0.29724541,0.30871928,1,1,228,178,150,150
1,98,0.30051056,0.27833130,0.28942093,1,1,228,178,150,150
1,99,0.32019315,0.29663651,0.30841483,1,1,228,178,150,150
1,100,0.30997748,0.29663651,0.30330700,1,1,228,178,150,150
1,101,0.32019315,0.29839754,0.30929534,1,1,228,178,150,150
1,102,0.32146327,0.27758745,0.29952536,1,1,228,178,150,150
1,103,0.30804304,0.29663651,0.30233978,1,1,228,178,150,150
1,104,0.29904459,0.29081047,0.29492753,1,1,228,178,150,150
1,105,0.29904459,0.27890262,0.28897360,1,1,228,178,150,150
1,106,0.28910733,0.29778629,0.29344681,1,1,228,178,150,150
1,107,0.30170261,0.28944479,0.29557370,1,1,228,178,150,150
1,108,0.30917348,0.27873958,0.29395653,1,1,228,178,150,150
1,109,0.31898089,0.28944479,0.30421284,1,1,228,178,150,150
1,110,0.32146327,0.29081047,0.30613687,1,1,228,178,150,150
1,111,0.31895686,0.29724541,0.30810114,1,1,228,178,150,150
1,112,0.30917348,0.31459911,0.31188629,1,1,228,178,150,150
1,113,0.32146327,0.29724541,0.30935434,1,1,228,178,150,150
1,114,0.31772058,0.30985773,0.31378915,1,1,228,178,150,150
1,115,0.32019315,0.29663651,0.30841483,1,1,228,178,150,150
1,116,0.32146327,0.27816859,0.29981593,1,1,228,178,150,150
1,117,0.32146327,0.27948107,0.30047217,1,1,228,178,150,150
1,118,0.33991422,0.31612729,0.32802076,1,1,228,178,150,150
1,119,0.33333333,0.29663651,0.31498492,1,1,228,178,150,150
1,120,0.34126257,0.29663651,0.31894954,1,1,228,178,150,150
1,121,0.32019315,0.29778629,0.30898972,1,1,228,178,150,150
1,122,0.32019315,0.29724541,0.30871928,1,1,228,178,150,150
1,123,0.33333333,0.29778629,0.31555981,1,1,228,178,150,150
1,124,0.31418857,0.25986337,0.28702597,1,1,228,178,150,150
1,125,0.27800550,0.25085053,0.26442802,1,1,228,178,150,150
1,126,0.25129102,0.25986337,0.25557720,1,1,228,178,150,150
1,127,0.25979143,0.27039753,0.26509448,1,1,228,178,150,150
1,128,0.27800550,0.25986337,0.26893444,1,1,228,178,150,150
1,129,0.25814797,0.25986337,0.25900567,1,1,228,178,150,150
1,130,0.31155598,0.25986337,0.28570968,1,1,228,178,150,150
1,131,0.28082797,0.26039679,0.27061238,1,1,228,178,150,150
1,132,0.29235267,0.25986337,0.27610802,1,1,228,178,150,150
1,133,0.28052511,0.25986337,0.27019424,1,1,228,178,150,150
1,134,0.29213465,0.26980042,0.28096753,1,1,228,178,150,150
1,135,0.30051056,0.26117585,0.28084320,1,1,228,178,150,150
1,136,0.26120266,0.24189096,0.25154681,1,1,228,178,150,150
1,137,0.28194194,0.25986337,0.27090266,1,1,228,178,150,150
1,138,0.28194194,0.26980042,0.27587118,1,1,228,178,150,150
1,139,0.29361011,0.26980042,0.28170526,1,1,228,178,150,150
1,140,0.28194194,0.26980042,0.27587118,1,1,228,178,150,150
1,141,0.28052511,0.26039679,0.27046095,1,1,228,178,150,150
1,142,0.32146327,0.30797974,0.31472151,1,1,228,178,150,150
1,143,0.32146327,0.30797974,0.31472151,1,1,228,178,150,150
1,144,0.33991422,0.29663651,0.31827537,1,1,228,178,150,150
1,145,0.32019315,0.30797974,0.31408645,1,1,228,178,150,150
1,146,0.32019315,0.27890262,0.29954788,1,1,228,178,150,150
1,147,0.30804304,0.29711823,0.30258064,1,1,228,178,150,150
1,148,0.30797974,0.31575124,0.31186549,1,1,228,178,150,150
1,149,0.30797974,0.31575124,0.31186549,1,1,228,178,150,150
1,150,0.30804304,0.31612729,0.31208516,1,1,228,178,150,150
1,151,0.32701577,0.29663651,0.31182614,1,1,228,178,150,150
1,152,0.34598850,0.33344544,0.33971697,1,1,228,178,150,150
1,153,0.34912459,0.31395466,0.33153963,1,1,228,178,150,150
1,154,0.30804304,0.31497752,0.31151028,1,1,228,178,150,150
1,155,0.30804304,0.31497752,0.31151028,1,1,228,178,150,150
1,156,0.33991422,0.29663651,0.31827537,1,1,228,178,150,150
1,157,0.33991422,0.29663651,0.31827537,1,1,228,178,150,150
1,158,0.33991422,0.29663651,0.31827537,1,1,228,178,150,150
1,159,0.34598850,0.29778629,0.32188739,1,1,228,178,150,150
1,160,0.30685366,0.31510444,0.31097905,1,1,228,178,150,150
1,161,0.33991422,0.29778629,0.31885025,1,1,228,178,150,150
1,162,0.32701577,0.29663651,0.31182614,1,1,228,178,150,150
1,163,0.32701577,0.29663651,0.31182614,1,1,228,178,150,150
1,164,0.32701577,0.29778629,0.31240103,1,1,228,178,150,150
1,165,0.30804304,0.29778629,0.30291466,1,1,228,178,150,150
1,166,0.30917348,0.27816859,0.29367104,1,1,228,178,150,150
1,167,0.30797974,0.27816859,0.29307417,1,1,228,178,150,150
1,168,0.32146327,0.27873958,0.30010143,1,1,228,178,150,150
1,169,0.30917348,0.27873958,0.29395653,1,1,228,178,150,150
1,170,0.32019315,0.29724541,0.30871928,1,1,228,178,150,150
1,171,0.30685366,0.27873958,0.29279662,1,1,228,178,150,150
1,172,0.30804304,0.26843775,0.28824040,1,1,228,178,150,150
1,173,0.30051056,0.29663651,0.29857354,1,1,228,178,150,150
1,174,0.32019315,0.28824841,0.30422078,1,1,228,178,150,150
1,175,0.32019315,0.25986337,0.29002826,1,1,228,178,150,150
1,176,0.30804304,0.29663651,0.30233978,1,1,228,178,150,150
1,177,0.30804304,0.33446830,0.32125567,1,1,228,178,150,150
1,178,0.30997748,0.26117585,0.28557666,1,1,228,178,150,150
1,179,0.32019315,0.29663651,0.30841483,1,1,228,178,150,150
1,180,0.33991422,0.29663651,0.31827537,1,1,228,178,150,150
1,181,0.32019315,0.29663651,0.30841483,1,1,228,178,150,150
1,182,0.32384601,0.29663651,0.31024126,1,1,228,178,150,150
1,183,0.32384601,0.29663651,0.31024126,1,1,228,178,150,150
1,184,0.32019315,0.29778629,0.30898972,1,1,228,178,150,150
1,185,0.32019315,0.29663651,0.30841483,1,1,228,178,150,150
1,186,0.32019315,0.29548674,0.30783995,1,1,228,178,150,150
1,187,0.32019315,0.29663651,0.30841483,1,1,228,178,150,150
1,188,0.30804304,0.29663651,0.30233978,1,1,228,178,150,150
1,189,0.32019315,0.30797974,0.31408645,1,1,228,178,150,150
1,190,0.32019315,0.29548674,0.30783995,1,1,228,178,150,150
1,191,0.31155728,0.29663651,0.30409690,1,1,228,178,150,150
